Product,Demand,Historical_Demand,Sold,Unmet,Fare,Revenue,Legs,Tasks,Assigned_Fleets,Bottleneck_Leg,Bottleneck_Shadow_Price
P035003,0.25,0.2,0.0,0.25,148.0,0.0,AA0859TFBIOM -> BA2132QEYTFB,AA0859 -> BA2132,F16C0Y165 -> F0C0Y76,AA0859TFBIOM,9.245
P035014,0.15,0.2,0.0,0.15,148.0,0.0,AA0859TFBIOM -> BA2162QEYTFB,AA0859 -> BA2162,F16C0Y165 -> F12C12Y48,AA0859TFBIOM,9.245
P035016,0.05,0.04,0.0,0.05,176.0,0.0,AA0859TFBIOM -> BA2162QEYTFB,AA0859 -> BA2162,F16C0Y165 -> F12C12Y48,AA0859TFBIOM,9.245
P035025,0.1,0.21,0.0,0.1,148.0,0.0,AA0851TFBIOM -> BA2172QEYTFB,AA0851 -> BA2172,F16C0Y165 -> F16C0Y165,AA0851TFBIOM,11.85
P035026,0.0,0.01,0.0,0.0,297.0,0.0,AA0851TFBIOM -> BA2172QEYTFB,AA0851 -> BA2172,F16C0Y165 -> F16C0Y165,AA0851TFBIOM,11.85
P035027,0.25,0.21,0.0,0.25,176.0,0.0,AA0851TFBIOM -> BA2172QEYTFB,AA0851 -> BA2172,F16C0Y165 -> F16C0Y165,AA0851TFBIOM,11.85
P035028,0.0,0.01,0.0,0.0,249.0,0.0,AA0851TFBIOM -> BA2172QEYTFB,AA0851 -> BA2172,F16C0Y165 -> F16C0Y165,AA0851TFBIOM,11.85
P035029,0.0,0.01,0.0,0.0,322.0,0.0,AA0851TFBIOM -> BA2172QEYTFB,AA0851 -> BA2172,F16C0Y165 -> F16C0Y165,AA0851TFBIOM,11.85
P035030,0.5,0.6,0.0,0.5,221.0,0.0,AA0851TFBIOM -> BA2172QEYTFB,AA0851 -> BA2172,F16C0Y165 -> F16C0Y165,AA0851TFBIOM,11.85
P035032,0.35,0.23,0.0,0.35,184.0,0.0,AA0851TFBIOM -> BA2172QEYTFB,AA0851 -> BA2172,F16C0Y165 -> F16C0Y165,AA0851TFBIOM,11.85
P035033,0.0,0.01,0.0,0.0,198.0,0.0,AA0851TFBIOM -> BA2172QEYTFB,AA0851 -> BA2172,F16C0Y165 -> F16C0Y165,AA0851TFBIOM,11.85
P035102,0.0,0.02,0.0,0.0,207.0,0.0,AA0069TFBKOV -> BA2068QEYTFB,BA2068,F0C0Y76,BA2068QEYTFB,2.2225
P035104,0.0,0.01,0.0,0.0,260.0,0.0,AA0069TFBKOV -> BA2068QEYTFB,BA2068,F0C0Y76,BA2068QEYTFB,2.2225
P035109,0.0,0.02,0.0,0.0,202.0,0.0,AA0069TFBKOV -> BA2068QEYTFB,BA2068,F0C0Y76,BA2068QEYTFB,2.2225
P035110,0.0,0.01,0.0,0.0,229.0,0.0,AA0069TFBKOV -> BA2068QEYTFB,BA2068,F0C0Y76,BA2068QEYTFB,2.2225
P035125,0.0,0.02,0.0,0.0,350.0,0.0,AA0075TFBKOV -> BA2172QEYTFB,AA0075 -> BA2172,F16C0Y165 -> F16C0Y165,BA2172QEYTFB,1.675
P035126,0.0,0.05,0.0,0.0,260.0,0.0,AA0075TFBKOV -> BA2172QEYTFB,AA0075 -> BA2172,F16C0Y165 -> F16C0Y165,BA2172QEYTFB,1.675
P035129,0.0,0.02,0.0,0.0,121.0,0.0,AA0075TFBKOV -> BA2172QEYTFB,AA0075 -> BA2172,F16C0Y165 -> F16C0Y165,BA2172QEYTFB,1.675
P035130,0.0,0.02,0.0,0.0,285.0,0.0,AA0075TFBKOV -> BA2172QEYTFB,AA0075 -> BA2172,F16C0Y165 -> F16C0Y165,BA2172QEYTFB,1.675
P035132,0.0,0.02,0.0,0.0,229.0,0.0,AA0075TFBKOV -> BA2172QEYTFB,AA0075 -> BA2172,F16C0Y165 -> F16C0Y165,BA2172QEYTFB,1.675
P035137,0.0,0.04,0.0,0.0,212.0,0.0,AA0843TFBLPB -> BA2246QEYTFB,AA0843 -> BA2246,F16C0Y165 -> F16C0Y165,AA0843TFBLPB,5.5125
P035142,0.0,0.04,0.0,0.0,252.0,0.0,AA0843TFBLPB -> BA2246QEYTFB,AA0843 -> BA2246,F16C0Y165 -> F16C0Y165,AA0843TFBLPB,5.5125
P035153,0.0,0.01,0.0,0.0,189.0,0.0,BA2018QEYTFB -> AA0067TFBLUO,BA2018 -> super_AA0067,F16C0Y165 -> F0C0Y76,AA0067TFBLUO,9.11
P035189,0.0,0.03,0.0,0.0,247.0,0.0,AA0608TFBMBT -> BA2092QEYTFB,AA0608 -> super_BA2092,F16C0Y165 -> F0C0Y76,BA2092QEYTFB,5.1725
P035190,1.95,2.26,0.0,1.95,87.0,0.0,AA0608TFBMBT -> BA2092QEYTFB,AA0608 -> super_BA2092,F16C0Y165 -> F0C0Y76,BA2092QEYTFB,5.1725
P035191,0.0,0.04,0.0,0.0,192.0,0.0,AA0608TFBMBT -> BA2092QEYTFB,AA0608 -> super_BA2092,F16C0Y165 -> F0C0Y76,BA2092QEYTFB,5.1725
P035192,1.85,2.26,0.0,1.85,105.0,0.0,AA0608TFBMBT -> BA2092QEYTFB,AA0608 -> super_BA2092,F16C0Y165 -> F0C0Y76,BA2092QEYTFB,5.1725
P035193,0.75,0.69,0.0,0.75,147.0,0.0,AA0608TFBMBT -> BA2092QEYTFB,AA0608 -> super_BA2092,F16C0Y165 -> F0C0Y76,BA2092QEYTFB,5.1725
P035194,0.0,0.04,0.0,0.0,220.0,0.0,AA0608TFBMBT -> BA2092QEYTFB,AA0608 -> super_BA2092,F16C0Y165 -> F0C0Y76,BA2092QEYTFB,5.1725
P035195,0.35,0.42,0.0,0.35,126.0,0.0,AA0608TFBMBT -> BA2092QEYTFB,AA0608 -> super_BA2092,F16C0Y165 -> F0C0Y76,BA2092QEYTFB,5.1725
P035196,0.0,0.03,0.0,0.0,268.0,0.0,AA0608TFBMBT -> BA2092QEYTFB,AA0608 -> super_BA2092,F16C0Y165 -> F0C0Y76,BA2092QEYTFB,5.1725
P035197,3.25,3.11,0.0,3.25,66.0,0.0,AA0608TFBMBT -> BA2092QEYTFB,AA0608 -> super_BA2092,F16C0Y165 -> F0C0Y76,BA2092QEYTFB,5.1725
P035198,1.85,2.18,0.0,1.85,120.0,0.0,AA0608TFBMBT -> BA2092QEYTFB,AA0608 -> super_BA2092,F16C0Y165 -> F0C0Y76,BA2092QEYTFB,5.1725
P035322,5.35,6.55,0.0,5.35,270.0,0.0,BA2246QEYTFB -> AA0875TFBMJI,BA2246 -> AA0875,F16C0Y165 -> F16C0Y165,AA0875TFBMJI,12.19
P035324,0.4,0.3,0.0,0.4,182.0,0.0,BA2246QEYTFB -> AA0875TFBMJI,BA2246 -> AA0875,F16C0Y165 -> F16C0Y165,AA0875TFBMJI,12.19
P035327,0.65,0.56,0.0,0.65,188.0,0.0,BA2246QEYTFB -> AA0875TFBMJI,BA2246 -> AA0875,F16C0Y165 -> F16C0Y165,AA0875TFBMJI,12.19
P035329,0.15,0.3,0.0,0.15,262.0,0.0,BA2246QEYTFB -> AA0875TFBMJI,BA2246 -> AA0875,F16C0Y165 -> F16C0Y165,AA0875TFBMJI,12.19
P035330,0.0,0.13,0.0,0.0,225.0,0.0,BA2246QEYTFB -> AA0875TFBMJI,BA2246 -> AA0875,F16C0Y165 -> F16C0Y165,AA0875TFBMJI,12.19
P035334,0.0,0.01,0.0,0.0,154.0,0.0,BA2217TFBMXT -> BA2014QEYTFB,super_BA2217 -> BA2014,F0C0Y76 -> F16C0Y165,BA2014QEYTFB,2.38
P035336,0.0,0.06,0.0,0.0,129.0,0.0,BA2217TFBMXT -> BA2014QEYTFB,super_BA2217 -> BA2014,F0C0Y76 -> F16C0Y165,BA2014QEYTFB,2.38
P035337,0.0,0.01,0.0,0.0,171.0,0.0,BA2217TFBMXT -> BA2014QEYTFB,super_BA2217 -> BA2014,F0C0Y76 -> F16C0Y165,BA2014QEYTFB,2.38
P035338,0.0,0.01,0.0,0.0,189.81,0.0,BA2217TFBMXT -> BA2014QEYTFB,super_BA2217 -> BA2014,F0C0Y76 -> F16C0Y165,BA2014QEYTFB,2.38
P035340,0.0,0.07,0.0,0.0,127.0,0.0,BA2217TFBMXT -> BA2014QEYTFB,super_BA2217 -> BA2014,F0C0Y76 -> F16C0Y165,BA2014QEYTFB,2.38
P035344,0.0,0.01,0.0,0.0,91.0,0.0,BA2217TFBMXT -> BA2018QEYTFB,super_BA2217 -> BA2018,F0C0Y76 -> F16C0Y165,BA2018QEYTFB,1.9025
P035346,0.0,0.01,0.0,0.0,98.0,0.0,BA2217TFBMXT -> BA2018QEYTFB,super_BA2217 -> BA2018,F0C0Y76 -> F16C0Y165,BA2018QEYTFB,1.9025
P035347,0.0,0.01,0.0,0.0,129.0,0.0,BA2217TFBMXT -> BA2018QEYTFB,super_BA2217 -> BA2018,F0C0Y76 -> F16C0Y165,BA2018QEYTFB,1.9025
P035349,0.0,0.01,0.0,0.0,189.81,0.0,BA2217TFBMXT -> BA2018QEYTFB,super_BA2217 -> BA2018,F0C0Y76 -> F16C0Y165,BA2018QEYTFB,1.9025
P035352,0.0,0.01,0.0,0.0,112.0,0.0,BA2217TFBMXT -> BA2018QEYTFB,super_BA2217 -> BA2018,F0C0Y76 -> F16C0Y165,BA2018QEYTFB,1.9025
P035399,0.05,0.04,0.0,0.05,241.0,0.0,AA0018TFBNDP -> BA2092QEYTFB,AA0018 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0018TFBNDP,8.1525
P035401,0.0,0.04,0.0,0.0,211.0,0.0,AA0018TFBNDP -> BA2092QEYTFB,AA0018 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0018TFBNDP,8.1525
P035406,0.0,0.04,0.0,0.0,140.0,0.0,AA0018TFBNDP -> BA2092QEYTFB,AA0018 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0018TFBNDP,8.1525
P035408,0.95,1.32,0.0,0.95,164.0,0.0,AA0018TFBNDP -> BA2092QEYTFB,AA0018 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0018TFBNDP,8.1525
P035489,0.1,0.11,0.0,0.1,124.0,0.0,BA2396TFBNTP -> BA2068QEYTFB,BA2396 -> BA2068,F0C0Y76 -> F0C0Y76,BA2396TFBNTP,3.8075
P035494,0.15,0.15,0.0,0.15,125.0,0.0,BA2396TFBNTP -> BA2068QEYTFB,BA2396 -> BA2068,F0C0Y76 -> F0C0Y76,BA2396TFBNTP,3.8075
P035608,1.2,0.99,0.0,1.2,184.0,0.0,AA0809QEYPHH,AA0809,F16C0Y165,AA0809QEYPHH,10.395
P035610,1.35,1.3,0.0,1.35,184.0,0.0,AA0809QEYPHH,AA0809,F16C0Y165,AA0809QEYPHH,10.395
P035615,1.2,0.99,0.0,1.2,175.0,0.0,AA0809QEYPHH,AA0809,F16C0Y165,AA0809QEYPHH,10.395
P035707,0.0,0.05,0.0,0.0,140.0,0.0,AA0022TFBPSE -> BA2014QEYTFB,AA0022 -> BA2014,F16C0Y165 -> F16C0Y165,AA0022TFBPSE,6.4225
P035709,0.0,0.02,0.0,0.0,164.0,0.0,AA0022TFBPSE -> BA2014QEYTFB,AA0022 -> BA2014,F16C0Y165 -> F16C0Y165,AA0022TFBPSE,6.4225
P035714,0.9,0.65,0.0,0.9,127.0,0.0,AA0022TFBPSE -> BA2014QEYTFB,AA0022 -> BA2014,F16C0Y165 -> F16C0Y165,AA0022TFBPSE,6.4225
P035740,0.6,0.65,0.0,0.6,140.0,0.0,AA0020TFBPSE -> BA2092QEYTFB,AA0020 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0020TFBPSE,8.375
P035741,0.7,0.95,0.0,0.7,247.0,0.0,AA0020TFBPSE -> BA2092QEYTFB,AA0020 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0020TFBPSE,8.375
P035742,0.25,0.4,0.0,0.25,164.0,0.0,AA0020TFBPSE -> BA2092QEYTFB,AA0020 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0020TFBPSE,8.375
P035743,0.4,0.3,0.0,0.4,195.0,0.0,AA0020TFBPSE -> BA2092QEYTFB,AA0020 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0020TFBPSE,8.375
P035745,1.3,1.05,0.0,1.3,164.0,0.0,AA0020TFBPSE -> BA2092QEYTFB,AA0020 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0020TFBPSE,8.375
P035747,11.75,10.11,0.0,11.75,127.0,0.0,AA0020TFBPSE -> BA2092QEYTFB,AA0020 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0020TFBPSE,8.375
P035748,0.75,0.76,0.0,0.75,179.0,0.0,AA0020TFBPSE -> BA2092QEYTFB,AA0020 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0020TFBPSE,8.375
P035773,0.05,0.05,0.0,0.05,140.0,0.0,AA0022TFBPSE -> BA2172QEYTFB,AA0022 -> BA2172,F16C0Y165 -> F16C0Y165,AA0022TFBPSE,6.4225
P035775,0.0,0.02,0.0,0.0,164.0,0.0,AA0022TFBPSE -> BA2172QEYTFB,AA0022 -> BA2172,F16C0Y165 -> F16C0Y165,AA0022TFBPSE,6.4225
P035780,0.6,0.65,0.0,0.6,127.0,0.0,AA0022TFBPSE -> BA2172QEYTFB,AA0022 -> BA2172,F16C0Y165 -> F16C0Y165,AA0022TFBPSE,6.4225
P035868,0.0,0.04,0.0,0.0,44.0,0.0,BA2108TFBQTD -> BA2068QEYTFB,BA2108 -> BA2068,F0C0Y76 -> F0C0Y76,BA2068QEYTFB,2.2225
P035941,0.0,0.04,0.0,0.0,189.0,0.0,BA2167QEYQTQ,,,BA2167QEYQTQ,0.0
P035943,0.0,0.04,0.0,0.0,70.0,0.0,BA2167QEYQTQ,,,BA2167QEYQTQ,0.0
P035959,0.0,0.01,0.0,0.0,283.0,0.0,AA0558TFBQTQ -> BA2172QEYTFB,AA0558 -> BA2172,F16C0Y165 -> F16C0Y165,BA2172QEYTFB,1.675
P035960,0.0,0.02,0.0,0.0,133.0,0.0,AA0558TFBQTQ -> BA2172QEYTFB,AA0558 -> BA2172,F16C0Y165 -> F16C0Y165,BA2172QEYTFB,1.675
P035961,0.0,0.01,0.0,0.0,229.0,0.0,AA0558TFBQTQ -> BA2172QEYTFB,AA0558 -> BA2172,F16C0Y165 -> F16C0Y165,BA2172QEYTFB,1.675
P035964,0.0,0.01,0.0,0.0,254.0,0.0,AA0558TFBQTQ -> BA2172QEYTFB,AA0558 -> BA2172,F16C0Y165 -> F16C0Y165,BA2172QEYTFB,1.675
P035965,0.0,0.01,0.0,0.0,70.0,0.0,AA0558TFBQTQ -> BA2172QEYTFB,AA0558 -> BA2172,F16C0Y165 -> F16C0Y165,BA2172QEYTFB,1.675
P035966,0.0,0.01,0.0,0.0,582.74,0.0,AA0558TFBQTQ -> BA2172QEYTFB,AA0558 -> BA2172,F16C0Y165 -> F16C0Y165,BA2172QEYTFB,1.675
P035968,0.0,0.01,0.0,0.0,161.0,0.0,AA0558TFBQTQ -> BA2172QEYTFB,AA0558 -> BA2172,F16C0Y165 -> F16C0Y165,BA2172QEYTFB,1.675
P036016,0.0,0.02,0.0,0.0,156.0,0.0,BA2216TFBQVX -> BA2092QEYTFB,BA2216 -> super_BA2092,F12C12Y48 -> F0C0Y76,BA2092QEYTFB,5.1725
P036017,0.05,0.04,0.0,0.05,95.0,0.0,BA2216TFBQVX -> BA2092QEYTFB,BA2216 -> super_BA2092,F12C12Y48 -> F0C0Y76,BA2092QEYTFB,5.1725
P036018,0.0,0.04,0.0,0.0,125.0,0.0,BA2216TFBQVX -> BA2092QEYTFB,BA2216 -> super_BA2092,F12C12Y48 -> F0C0Y76,BA2092QEYTFB,5.1725
P036019,0.0,0.02,0.0,0.0,207.0,0.0,BA2216TFBQVX -> BA2092QEYTFB,BA2216 -> super_BA2092,F12C12Y48 -> F0C0Y76,BA2092QEYTFB,5.1725
P036020,0.0,0.02,0.0,0.0,78.0,0.0,BA2216TFBQVX -> BA2092QEYTFB,BA2216 -> super_BA2092,F12C12Y48 -> F0C0Y76,BA2092QEYTFB,5.1725
P036021,0.0,0.02,0.0,0.0,263.97,0.0,BA2216TFBQVX -> BA2092QEYTFB,BA2216 -> super_BA2092,F12C12Y48 -> F0C0Y76,BA2092QEYTFB,5.1725
P036037,0.0,0.02,0.0,0.0,94.0,0.0,BA2216TFBQVX -> BA2246QEYTFB,BA2216 -> BA2246,F12C12Y48 -> F16C0Y165,BA2246QEYTFB,2.4375
P036039,0.0,0.02,0.0,0.0,95.0,0.0,BA2216TFBQVX -> BA2246QEYTFB,BA2216 -> BA2246,F12C12Y48 -> F16C0Y165,BA2246QEYTFB,2.4375
P036042,0.0,0.02,0.0,0.0,78.0,0.0,BA2216TFBQVX -> BA2246QEYTFB,BA2216 -> BA2246,F12C12Y48 -> F16C0Y165,BA2246QEYTFB,2.4375
P036043,0.0,0.02,0.0,0.0,263.97,0.0,BA2216TFBQVX -> BA2246QEYTFB,BA2216 -> BA2246,F12C12Y48 -> F16C0Y165,BA2246QEYTFB,2.4375
P036044,0.0,0.04,0.0,0.0,98.0,0.0,BA2216TFBQVX -> BA2246QEYTFB,BA2216 -> BA2246,F12C12Y48 -> F16C0Y165,BA2246QEYTFB,2.4375
P036092,0.05,0.45,0.0,0.05,56.0,0.0,BA2273TFBSEN -> BA2246QEYTFB,BA2273 -> BA2246,F0C0Y76 -> F16C0Y165,BA2246QEYTFB,2.4375
P036116,0.3,0.41,0.0,0.3,121.0,0.0,BA2259TFBSOP -> BA2014QEYTFB,BA2259 -> BA2014,F0C0Y76 -> F16C0Y165,BA2259TFBSOP,4.9675
P036154,8.75,7.76,0.0,8.75,75.0,0.0,BA2259TFBSOP -> BA2068QEYTFB,BA2259 -> BA2068,F0C0Y76 -> F0C0Y76,BA2259TFBSOP,4.9675
P036259,0.0,0.08,0.0,0.0,67.0,0.0,BA2044QEYTFB,BA2044,F0C0Y76,BA2044QEYTFB,0.0
P036261,0.0,0.03,0.0,0.0,95.0,0.0,BA2044QEYTFB,BA2044,F0C0Y76,BA2044QEYTFB,0.0
P036312,3.8,2.94,0.0,3.8,64.0,0.0,BA2092QEYTFB,super_BA2092,F0C0Y76,BA2092QEYTFB,5.1725
P036314,3.1,2.94,0.0,3.1,67.0,0.0,BA2092QEYTFB,super_BA2092,F0C0Y76,BA2092QEYTFB,5.1725
P036315,9.6,10.29,0.0,9.6,83.0,0.0,BA2092QEYTFB,super_BA2092,F0C0Y76,BA2092QEYTFB,5.1725
P036319,3.25,3.17,0.0,3.25,51.0,0.0,BA2092QEYTFB,super_BA2092,F0C0Y76,BA2092QEYTFB,5.1725
P036320,4.95,4.89,0.0,4.95,70.0,0.0,BA2092QEYTFB,super_BA2092,F0C0Y76,BA2092QEYTFB,5.1725
P036407,0.05,0.05,0.0,0.05,51.0,0.0,BA2352QEYHFH -> BA2327HFHTFB,BA2352 -> BA2327,F0C0Y76 -> F0C0Y76,BA2327HFHTFB,3.7075
P036488,0.0,0.03,0.0,0.0,228.0,0.0,BA2068QEYTFB -> AA0067TFBTJU,BA2068,F0C0Y76,BA2068QEYTFB,2.2225
P036509,0.0,0.02,0.0,0.0,224.0,0.0,AA0328TFBTKD -> BA2018QEYTFB,AA0328 -> BA2018,F16C0Y165 -> F16C0Y165,AA0328TFBTKD,3.0975
P036587,4.2,4.34,0.0,4.2,104.0,0.0,AA0324TFBTKD -> BA2246QEYTFB,AA0324 -> BA2246,F16C0Y165 -> F16C0Y165,AA0324TFBTKD,4.2725
P036594,3.5,3.43,0.0,3.5,86.0,0.0,AA0324TFBTKD -> BA2246QEYTFB,AA0324 -> BA2246,F16C0Y165 -> F16C0Y165,AA0324TFBTKD,4.2725
P036697,0.1,0.06,0.0,0.1,185.0,0.0,BA2584TFBZFH -> BA2014QEYTFB,BA2584 -> BA2014,F0C0Y76 -> F16C0Y165,BA2584TFBZFH,7.035
P036698,0.0,0.01,0.0,0.0,236.0,0.0,BA2584TFBZFH -> BA2014QEYTFB,BA2584 -> BA2014,F0C0Y76 -> F16C0Y165,BA2584TFBZFH,7.035
P036699,0.05,0.04,0.0,0.05,174.0,0.0,BA2584TFBZFH -> BA2014QEYTFB,BA2584 -> BA2014,F0C0Y76 -> F16C0Y165,BA2584TFBZFH,7.035
P036700,0.0,0.03,0.0,0.0,203.0,0.0,BA2584TFBZFH -> BA2014QEYTFB,BA2584 -> BA2014,F0C0Y76 -> F16C0Y165,BA2584TFBZFH,7.035
P036701,0.0,0.01,0.0,0.0,281.23,0.0,BA2584TFBZFH -> BA2014QEYTFB,BA2584 -> BA2014,F0C0Y76 -> F16C0Y165,BA2584TFBZFH,7.035
P036702,0.0,0.02,0.0,0.0,190.0,0.0,BA2584TFBZFH -> BA2014QEYTFB,BA2584 -> BA2014,F0C0Y76 -> F16C0Y165,BA2584TFBZFH,7.035
P036704,0.05,0.09,0.0,0.05,168.0,0.0,BA2584TFBZFH -> BA2014QEYTFB,BA2584 -> BA2014,F0C0Y76 -> F16C0Y165,BA2584TFBZFH,7.035
P036705,0.05,0.04,0.0,0.05,63.0,0.0,BA2584TFBZFH -> BA2014QEYTFB,BA2584 -> BA2014,F0C0Y76 -> F16C0Y165,BA2584TFBZFH,7.035
P036708,0.0,0.04,0.0,0.0,185.0,0.0,BA2584TFBZFH -> BA2018QEYTFB,BA2584 -> BA2018,F0C0Y76 -> F16C0Y165,BA2584TFBZFH,7.035
P036710,0.0,0.01,0.0,0.0,174.0,0.0,BA2584TFBZFH -> BA2018QEYTFB,BA2584 -> BA2018,F0C0Y76 -> F16C0Y165,BA2584TFBZFH,7.035
P036715,0.0,0.05,0.0,0.0,168.0,0.0,BA2584TFBZFH -> BA2018QEYTFB,BA2584 -> BA2018,F0C0Y76 -> F16C0Y165,BA2584TFBZFH,7.035
P036716,0.0,0.01,0.0,0.0,63.0,0.0,BA2584TFBZFH -> BA2018QEYTFB,BA2584 -> BA2018,F0C0Y76 -> F16C0Y165,BA2584TFBZFH,7.035
P036741,0.0,0.09,0.0,0.0,185.0,0.0,BA2542TFBZFH -> BA2092QEYTFB,BA2542 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P036743,0.1,0.09,0.0,0.1,174.0,0.0,BA2542TFBZFH -> BA2092QEYTFB,BA2542 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P036746,0.0,0.01,0.0,0.0,190.0,0.0,BA2542TFBZFH -> BA2092QEYTFB,BA2542 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P036749,0.05,0.06,0.0,0.05,63.0,0.0,BA2542TFBZFH -> BA2092QEYTFB,BA2542 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P036770,0.0,0.07,0.0,0.0,168.0,0.0,BA2542TFBZFH -> BA2246QEYTFB,BA2542 -> BA2246,F0C0Y76 -> F16C0Y165,BA2246QEYTFB,2.4375
P036774,0.5,0.51,0.0,0.5,97.0,0.0,BA2408TFBZWS -> BA2014QEYTFB,BA2408 -> BA2014,F0C0Y76 -> F16C0Y165,BA2408TFBZWS,3.465
P036872,0.0,0.03,0.0,0.0,263.0,0.0,BA2116TFBZZD -> BA2092QEYTFB,BA2116 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P036873,0.0,0.03,0.0,0.0,162.0,0.0,BA2116TFBZZD -> BA2092QEYTFB,BA2116 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P036874,0.0,0.03,0.0,0.0,215.0,0.0,BA2116TFBZZD -> BA2092QEYTFB,BA2116 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P036875,0.05,0.03,0.0,0.05,187.0,0.0,BA2116TFBZZD -> BA2092QEYTFB,BA2116 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P036876,0.05,0.03,0.0,0.05,199.0,0.0,BA2116TFBZZD -> BA2092QEYTFB,BA2116 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P036877,0.0,0.03,0.0,0.0,185.0,0.0,BA2116TFBZZD -> BA2092QEYTFB,BA2116 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P036880,0.0,0.03,0.0,0.0,163.0,0.0,BA2116TFBZZD -> BA2092QEYTFB,BA2116 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P036881,0.0,0.03,0.0,0.0,206.0,0.0,BA2116TFBZZD -> BA2092QEYTFB,BA2116 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P036894,0.0,0.03,0.0,0.0,263.0,0.0,BA2118TFBZZD -> BA2172QEYTFB,BA2118 -> BA2172,F0C0Y76 -> F16C0Y165,BA2118TFBZZD,4.8425
P036895,0.0,0.03,0.0,0.0,162.0,0.0,BA2118TFBZZD -> BA2172QEYTFB,BA2118 -> BA2172,F0C0Y76 -> F16C0Y165,BA2118TFBZZD,4.8425
P036897,0.0,0.03,0.0,0.0,187.0,0.0,BA2118TFBZZD -> BA2172QEYTFB,BA2118 -> BA2172,F0C0Y76 -> F16C0Y165,BA2118TFBZZD,4.8425
P036900,0.0,0.03,0.0,0.0,157.0,0.0,BA2118TFBZZD -> BA2172QEYTFB,BA2118 -> BA2172,F0C0Y76 -> F16C0Y165,BA2118TFBZZD,4.8425
P036901,0.0,0.03,0.0,0.0,290.0,0.0,BA2118TFBZZD -> BA2172QEYTFB,BA2118 -> BA2172,F0C0Y76 -> F16C0Y165,BA2118TFBZZD,4.8425
P036902,0.0,0.03,0.0,0.0,163.0,0.0,BA2118TFBZZD -> BA2172QEYTFB,BA2118 -> BA2172,F0C0Y76 -> F16C0Y165,BA2118TFBZZD,4.8425
P036903,0.0,0.03,0.0,0.0,206.0,0.0,BA2118TFBZZD -> BA2172QEYTFB,BA2118 -> BA2172,F0C0Y76 -> F16C0Y165,BA2118TFBZZD,4.8425
P036905,0.0,0.03,0.0,0.0,263.0,0.0,BA2116TFBZZD -> BA2246QEYTFB,BA2116 -> BA2246,F0C0Y76 -> F16C0Y165,BA2246QEYTFB,2.4375
P036906,0.0,0.03,0.0,0.0,162.0,0.0,BA2116TFBZZD -> BA2246QEYTFB,BA2116 -> BA2246,F0C0Y76 -> F16C0Y165,BA2246QEYTFB,2.4375
P036907,0.0,0.03,0.0,0.0,215.0,0.0,BA2116TFBZZD -> BA2246QEYTFB,BA2116 -> BA2246,F0C0Y76 -> F16C0Y165,BA2246QEYTFB,2.4375
P036910,0.0,0.03,0.0,0.0,185.0,0.0,BA2116TFBZZD -> BA2246QEYTFB,BA2116 -> BA2246,F0C0Y76 -> F16C0Y165,BA2246QEYTFB,2.4375
P036911,0.0,0.03,0.0,0.0,157.0,0.0,BA2116TFBZZD -> BA2246QEYTFB,BA2116 -> BA2246,F0C0Y76 -> F16C0Y165,BA2246QEYTFB,2.4375
P036913,0.0,0.03,0.0,0.0,163.0,0.0,BA2116TFBZZD -> BA2246QEYTFB,BA2116 -> BA2246,F0C0Y76 -> F16C0Y165,BA2246QEYTFB,2.4375
P036914,0.0,0.03,0.0,0.0,206.0,0.0,BA2116TFBZZD -> BA2246QEYTFB,BA2116 -> BA2246,F0C0Y76 -> F16C0Y165,BA2246QEYTFB,2.4375
P036918,0.0,0.05,0.0,0.0,200.0,0.0,BA2384TFBZZK -> BA2092QEYTFB,BA2384 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
