Product,Max_Demand,Sold_Tickets,Legs,Tasks,Assigned_Fleets
P013182,15.750853086012768,15.75,AA0686QEYPSE,AA0686,F16C0Y165
P013183,6.26,6.26,AA0686QEYPSE,AA0686,F16C0Y165
P013184,6.07,6.07,AA0686QEYPSE,AA0686,F16C0Y165
P013185,0.38,0.38,AA0686QEYPSE,AA0686,F16C0Y165
P013187,36.940000000000005,36.94,AA0686QEYPSE,AA0686,F16C0Y165
P013188,4.199999999999999,4.2,AA0686QEYPSE,AA0686,F16C0Y165
P013189,4.087383509973745,4.09,AA0634QEYQIY,AA0634,F16C0Y165
P013190,43.55,43.55,AA0634QEYQIY,AA0634,F16C0Y165
P013191,9.63,9.63,AA0634QEYQIY,AA0634,F16C0Y165
P013192,24.869531296872992,24.87,AA0634QEYQIY,AA0634,F16C0Y165
P013193,2.1100000000000003,2.11,AA0634QEYQIY,AA0634,F16C0Y165
P013194,1.01,1.01,AA0634QEYQIY,AA0634,F16C0Y165
P013195,8.34866340363561,2.89,AA0634QEYQIY,AA0634,F16C0Y165
P013196,0.3,0.3,AA0634QEYQIY,AA0634,F16C0Y165
P013197,24.309999999999995,24.31,AA0634QEYQIY,AA0634,F16C0Y165
P013199,2.24,2.24,AA0634QEYQIY,AA0634,F16C0Y165
P013201,50.93999999999998,50.94,AA0650QEYQIY,AA0650,F16C0Y165
P013202,6.73,6.73,AA0650QEYQIY,AA0650,F16C0Y165
P013203,25.898549639240272,25.9,AA0650QEYQIY,AA0650,F16C0Y165
P013204,2.08,2.08,AA0650QEYQIY,AA0650,F16C0Y165
P013205,0.35,0.35,AA0650QEYQIY,AA0650,F16C0Y165
P013207,0.32,0.32,AA0650QEYQIY,AA0650,F16C0Y165
P013208,24.13,24.13,AA0650QEYQIY,AA0650,F16C0Y165
P013209,11.540428231580863,11.54,AA0650QEYQIY,AA0650,F16C0Y165
P013210,2.55,2.55,AA0650QEYQIY,AA0650,F16C0Y165
P013211,0.62,0.62,AA0388QEYTGP -> AA0302TGPQTQ,AA0388 -> super_AA0302,F16C0Y165 -> F16C0Y165
P013219,24.21261258690256,24.21,AA0388QEYTGP -> AA0302TGPQTQ,AA0388 -> super_AA0302,F16C0Y165 -> F16C0Y165
P013225,3.3000000000000007,3.3,AA0234QEYTGP -> AA0220TGPQWS,super_AA0234 -> super_AA0220,F16C0Y165 -> F16C0Y165
P013230,23.126066425816056,9.85,AA0234QEYTGP -> AA0220TGPQWS,super_AA0234 -> super_AA0220,F16C0Y165 -> F16C0Y165
P013244,1.11,1.11,AA0574QEYTBO,AA0574,F0C0Y76
P013245,11.12,11.12,AA0574QEYTBO,AA0574,F0C0Y76
P013247,20.30403072291648,20.3,AA0574QEYTBO,AA0574,F0C0Y76
P013248,2.11,2.11,AA0574QEYTBO,AA0574,F0C0Y76
P013252,35.93886282689934,10.59,AA0574QEYTBO,AA0574,F0C0Y76
P013253,6.409999999999999,6.41,AA0574QEYTBO,AA0574,F0C0Y76
P013254,4.37,4.37,AA0574QEYTBO,AA0574,F0C0Y76
P013255,0.83,0.83,AA0576QEYTBO,AA0576,F16C0Y165
P013256,12.1,12.1,AA0576QEYTBO,AA0576,F16C0Y165
P013257,5.7239889839598925,5.72,AA0576QEYTBO,AA0576,F16C0Y165
P013258,19.78562042511244,19.79,AA0576QEYTBO,AA0576,F16C0Y165
P013259,3.5,3.5,AA0576QEYTBO,AA0576,F16C0Y165
P013260,0.29,0.29,AA0576QEYTBO,AA0576,F16C0Y165
P013261,0.29,0.29,AA0576QEYTBO,AA0576,F16C0Y165
P013262,0.29,0.29,AA0576QEYTBO,AA0576,F16C0Y165
P013263,37.13,23.66,AA0576QEYTBO,AA0576,F16C0Y165
P013264,16.41,16.41,AA0576QEYTBO,AA0576,F16C0Y165
P013265,1.89,1.89,AA0576QEYTBO,AA0576,F16C0Y165
P013266,1.33,1.33,AA0578QEYTBO,AA0578,F16C0Y165
P013267,59.61,59.61,AA0578QEYTBO,AA0578,F16C0Y165
P013268,5.727960028586975,5.73,AA0578QEYTBO,AA0578,F16C0Y165
P013269,11.53,11.53,AA0578QEYTBO,AA0578,F16C0Y165
P013270,7.36,7.36,AA0578QEYTBO,AA0578,F16C0Y165
P013271,1.47,1.47,AA0578QEYTBO,AA0578,F16C0Y165
P013272,8.44857783842886,8.45,AA0578QEYTBO,AA0578,F16C0Y165
P013273,1.32,1.32,AA0578QEYTBO,AA0578,F16C0Y165
P013274,71.80999999999999,25.42,AA0578QEYTBO,AA0578,F16C0Y165
P013275,18.55,18.55,AA0578QEYTBO,AA0578,F16C0Y165
P013276,2.79,2.79,AA0578QEYTBO,AA0578,F16C0Y165
P013277,4.07,4.07,AA0234QEYTGP,super_AA0234,F16C0Y165
P013278,31.88,31.88,AA0234QEYTGP,super_AA0234,F16C0Y165
P013279,7.89,7.89,AA0234QEYTGP,super_AA0234,F16C0Y165
P013280,37.1,37.1,AA0234QEYTGP,super_AA0234,F16C0Y165
P013281,4.53,4.53,AA0234QEYTGP,super_AA0234,F16C0Y165
P013282,13.169999999999998,13.17,AA0234QEYTGP,super_AA0234,F16C0Y165
P013283,1.4,1.4,AA0234QEYTGP,super_AA0234,F16C0Y165
P013285,42.15,17.25,AA0234QEYTGP,super_AA0234,F16C0Y165
P013286,4.890000000000001,4.89,AA0234QEYTGP,super_AA0234,F16C0Y165
P013287,5.22,5.22,AA0234QEYTGP,super_AA0234,F16C0Y165
P013288,0.55,0.55,AA0388QEYTGP,AA0388,F16C0Y165
P013289,12.15,12.15,AA0388QEYTGP,AA0388,F16C0Y165
P013291,14.639999999999995,14.64,AA0388QEYTGP,AA0388,F16C0Y165
P013292,1.88,1.88,AA0388QEYTGP,AA0388,F16C0Y165
P013293,12.6,12.6,AA0388QEYTGP,AA0388,F16C0Y165
P013295,0.28,0.28,AA0388QEYTGP,AA0388,F16C0Y165
P013296,51.25,51.25,AA0388QEYTGP,AA0388,F16C0Y165
P013297,9.4,9.4,AA0388QEYTGP,AA0388,F16C0Y165
P013298,5.6,5.6,AA0388QEYTGP,AA0388,F16C0Y165
P013299,6.86,6.86,AA0400QEYTKD,AA0400,F16C0Y165
P013300,47.98,27.85,AA0400QEYTKD,AA0400,F16C0Y165
P013301,21.03,21.03,AA0400QEYTKD,AA0400,F16C0Y165
P013302,24.76,24.76,AA0400QEYTKD,AA0400,F16C0Y165
P013303,0.8900000000000001,0.89,AA0400QEYTKD,AA0400,F16C0Y165
P013304,5.83,5.83,AA0400QEYTKD,AA0400,F16C0Y165
P013305,28.780000000000005,28.78,AA0400QEYTKD,AA0400,F16C0Y165
P013308,0.02,0.02,AA0400QEYTKD,AA0400,F16C0Y165
P013309,13.23,13.23,AA0400QEYTKD,AA0400,F16C0Y165
P013311,20.22,20.22,AA0404QEYTKD,AA0404,F16C0Y165
P013312,16.28,16.28,AA0404QEYTKD,AA0404,F16C0Y165
P013313,13.61,13.61,AA0404QEYTKD,AA0404,F16C0Y165
P013314,0.5800000000000001,0.58,AA0404QEYTKD,AA0404,F16C0Y165
P013315,1.4700000000000002,1.47,AA0404QEYTKD,AA0404,F16C0Y165
P013316,5.76,5.76,AA0404QEYTKD,AA0404,F16C0Y165
P013318,8.5,8.5,AA0404QEYTKD,AA0404,F16C0Y165
P013319,0.9000000000000001,0.9,AA0404QEYTKD,AA0404,F16C0Y165
P013320,2.38,2.38,AA0404QEYTKD,AA0404,F16C0Y165
P013322,0.8700000000000001,0.87,AA0234QEYTKE,,
P013323,6.15408915079845,6.15,AA0234QEYTKE,,
P013324,33.09,33.09,AA0234QEYTKE,,
P013325,12.264012086328,12.26,AA0234QEYTKE,,
P013329,0.22,0.22,AA0234QEYTKE,,
P013330,11.740015036344593,11.74,AA0234QEYTKE,,
P013344,17.45828306903706,7.75,AA0252MBYTKE -> AA0560QEYMBY,AA0252 -> AA0560,F16C0Y165 -> F16C0Y165
P013346,19.87026485086104,19.87,AA0252MBYTKE -> AA0560QEYMBY,AA0252 -> AA0560,F16C0Y165 -> F16C0Y165
P013355,17.251934497123884,17.25,AA0576QEYTBO -> AA0232TBOTKE,AA0576 -> super_AA0232,F16C0Y165 -> F16C0Y165
P013357,9.25,9.25,AA0576QEYTBO -> AA0232TBOTKE,AA0576 -> super_AA0232,F16C0Y165 -> F16C0Y165
P013358,12.334827432265868,12.33,AA0576QEYTBO -> AA0232TBOTKE,AA0576 -> super_AA0232,F16C0Y165 -> F16C0Y165
P013363,11.73628905698881,11.74,AA0576QEYTBO -> AA0232TBOTKE,AA0576 -> super_AA0232,F16C0Y165 -> F16C0Y165
P013364,5.508104781544024,0.73,AA0576QEYTBO -> AA0232TBOTKE,AA0576 -> super_AA0232,F16C0Y165 -> F16C0Y165
P013366,15.39,15.39,AA0580QEYTOB,AA0580,F16C0Y165
P013367,8.92,8.92,AA0580QEYTOB,AA0580,F16C0Y165
P013368,20.0,20.0,AA0580QEYTOB,AA0580,F16C0Y165
P013369,0.69,0.69,AA0580QEYTOB,AA0580,F16C0Y165
P013370,0.28,0.28,AA0580QEYTOB,AA0580,F16C0Y165
P013371,8.219999999999999,8.22,AA0580QEYTOB,AA0580,F16C0Y165
P013372,0.28,0.28,AA0580QEYTOB,AA0580,F16C0Y165
P013373,82.00999999999999,3.32,AA0580QEYTOB,AA0580,F16C0Y165
P013374,13.129806845863245,13.13,AA0580QEYTOB,AA0580,F16C0Y165
P013375,2.44,2.44,AA0580QEYTOB,AA0580,F16C0Y165
P013376,0.6100000000000001,0.61,AA0582QEYTOB,AA0582,F16C0Y165
P013377,26.20447328886616,26.2,AA0582QEYTOB,AA0582,F16C0Y165
P013378,18.14,18.14,AA0582QEYTOB,AA0582,F16C0Y165
P013379,10.909999999999998,10.91,AA0582QEYTOB,AA0582,F16C0Y165
P013380,12.942406674767676,12.94,AA0582QEYTOB,AA0582,F16C0Y165
P013382,12.510000000000002,12.51,AA0582QEYTOB,AA0582,F16C0Y165
P013384,62.440000000000005,34.19,AA0582QEYTOB,AA0582,F16C0Y165
P013385,12.756021175587051,12.76,AA0582QEYTOB,AA0582,F16C0Y165
P013386,2.3200000000000003,2.32,AA0582QEYTOB,AA0582,F16C0Y165
P013388,12.64,12.64,AA0584QEYTOB,AA0584,F16C0Y165
P013389,6.72,6.72,AA0584QEYTOB,AA0584,F16C0Y165
P013390,1.98,1.98,AA0584QEYTOB,AA0584,F16C0Y165
P013391,1.45,1.45,AA0584QEYTOB,AA0584,F16C0Y165
P013393,4.28,4.28,AA0584QEYTOB,AA0584,F16C0Y165
P013395,44.61,11.21,AA0584QEYTOB,AA0584,F16C0Y165
P013396,11.6771626948488,11.68,AA0584QEYTOB,AA0584,F16C0Y165
P013397,2.11,2.11,AA0584QEYTOB,AA0584,F16C0Y165
P013398,0.31,0.31,AA0590QEYTOB,AA0590,F0C0Y76
P013399,6.35,6.35,AA0590QEYTOB,AA0590,F0C0Y76
P013400,7.99,7.99,AA0590QEYTOB,AA0590,F0C0Y76
P013401,5.81,5.81,AA0590QEYTOB,AA0590,F0C0Y76
P013404,3.4400000000000004,3.44,AA0590QEYTOB,AA0590,F0C0Y76
P013406,28.88496982377044,28.88,AA0590QEYTOB,AA0590,F0C0Y76
P013408,2.3400000000000003,2.34,AA0590QEYTOB,AA0590,F0C0Y76
P013414,1.6,1.6,AA0087TFBBOD -> AA0631QIYTFB,AA0087 -> AA0631,F16C0Y165 -> F16C0Y165
P013449,1.17,1.17,AA0099TFBBOD -> AA0631QIYTFB,AA0099 -> AA0631,F16C0Y165 -> F16C0Y165
P013486,4.0786550886173325,4.08,AA0109TFBBOD -> AA0633QIYTFB,AA0109 -> AA0633,F16C0Y165 -> F16C0Y165
P013488,5.731937794280301,5.73,AA0109TFBBOD -> AA0633QIYTFB,AA0109 -> AA0633,F16C0Y165 -> F16C0Y165
P013502,4.890335525826216,4.89,AA0103TFBBOD -> AA0635QIYTFB,AA0103 -> AA0635,F16C0Y165 -> F16C0Y165
P013508,0.56,0.56,AA0107TFBBOD -> AA0635QIYTFB,AA0107 -> AA0635,F16C0Y165 -> F16C0Y165
P013510,6.01811045791493,6.02,AA0107TFBBOD -> AA0635QIYTFB,AA0107 -> AA0635,F16C0Y165 -> F16C0Y165
P013546,0.6100000000000001,0.61,AA0121TFBBOD -> AA0637QIYTFB,AA0121 -> AA0637,F16C0Y165 -> F16C0Y165
P013565,5.969733188824104,5.97,AA0095TFBBOD -> AA0645QIYTFB,AA0095 -> AA0645,F16C0Y165 -> F16C0Y165
P013579,1.08,1.08,AA0101TFBBOD -> AA0645QIYTFB,AA0101 -> AA0645,F16C0Y165 -> F16C0Y165
P013596,0.95,0.95,AA0119TFBBOD -> AA0645QIYTFB,AA0119 -> AA0645,F16C0Y165 -> F16C0Y165
P013609,1.28,1.28,AA0143QEYBOD -> AA0657QIYQEY,AA0143 -> AA0657,F16C0Y165 -> F16C0Y165
P013612,0.7300000000000001,0.73,AA0143QEYBOD -> AA0657QIYQEY,AA0143 -> AA0657,F16C0Y165 -> F16C0Y165
P013695,0.8700000000000001,0.87,BA2490TFBCMJ -> AA0633QIYTFB,BA2490 -> AA0633,F16C0Y165 -> F16C0Y165
P013697,2.85,2.85,BA2490TFBCMJ -> AA0633QIYTFB,BA2490 -> AA0633,F16C0Y165 -> F16C0Y165
P013721,12.244522737892131,5.59,BA2492TFBCMJ -> AA0635QIYTFB,BA2492 -> AA0635,F16C0Y165 -> F16C0Y165
P013815,0.29,0.29,BA2281TFBFVH -> AA0637QIYTFB,BA2281 -> AA0637,F16C0Y165 -> F16C0Y165
P013840,5.692462709580672,1.08,AA0187BODGBJ -> AA0087TFBBOD -> AA0631QIYTFB,AA0187 -> AA0087 -> AA0631,F16C0Y165 -> F16C0Y165 -> F16C0Y165
P013862,5.768039942769894,5.77,AA0123TFBGBJ -> AA0631QIYTFB,AA0123 -> AA0631,F16C0Y165 -> F16C0Y165
P013876,4.967292689162974,4.97,AA0129TFBGBJ -> AA0633QIYTFB,AA0129 -> AA0633,F16C0Y165 -> F16C0Y165
P013895,5.70423461372912,5.7,AA0129TFBGBJ -> AA0635QIYTFB,AA0129 -> AA0635,F16C0Y165 -> F16C0Y165
P013898,4.894546530532283,4.89,AA0129TFBGBJ -> AA0635QIYTFB,AA0129 -> AA0635,F16C0Y165 -> F16C0Y165
P013930,12.178849927265578,12.18,BA2234TFBHFH -> AA0631QIYTFB,BA2234 -> AA0631,F16C0Y165 -> F16C0Y165
P013938,17.441555214988767,11.23,BA2192TFBHFH -> AA0633QIYTFB,BA2192 -> AA0633,F16C0Y165 -> F16C0Y165
P013942,4.898765125280898,4.9,BA2192TFBHFH -> AA0633QIYTFB,BA2192 -> AA0633,F16C0Y165 -> F16C0Y165
P013948,0.37,0.37,AA0698TFBHFH -> AA0637QIYTFB,AA0698 -> AA0637,F16C0Y165 -> F16C0Y165
P013974,12.557534686189062,12.56,BA2358QEYHFH -> AA0657QIYQEY,BA2358 -> AA0657,F16C0Y165 -> F16C0Y165
P013985,12.15207376388497,12.15,BA2354QEYHFH -> AA0659QIYQEY,BA2354 -> AA0659,F16C0Y165 -> F16C0Y165
P013994,5.680751374075606,5.68,AA0075TFBKOV -> AA0631QIYTFB,AA0075 -> AA0631,F16C0Y165 -> F16C0Y165
P013997,1.7800000000000002,1.78,AA0075TFBKOV -> AA0631QIYTFB,AA0075 -> AA0631,F16C0Y165 -> F16C0Y165
P014004,0.02,0.02,AA0069TFBKOV -> AA0633QIYTFB,AA0633,F16C0Y165
P014006,0.02,0.02,AA0069TFBKOV -> AA0633QIYTFB,AA0633,F16C0Y165
P014007,1.23,1.23,AA0069TFBKOV -> AA0633QIYTFB,AA0633,F16C0Y165
P014011,0.05,0.05,AA0069TFBKOV -> AA0633QIYTFB,AA0633,F16C0Y165
P014025,4.0699622522920205,4.07,AA0079TFBKOV -> AA0635QIYTFB,AA0079 -> AA0635,F16C0Y165 -> F16C0Y165
P014037,0.05,0.05,AA0067TFBKOV -> AA0645QIYTFB,AA0645,F16C0Y165
P014039,0.05,0.05,AA0067TFBKOV -> AA0645QIYTFB,AA0645,F16C0Y165
P014040,0.62,0.62,AA0067TFBKOV -> AA0645QIYTFB,AA0645,F16C0Y165
P014044,0.05,0.05,AA0067TFBKOV -> AA0645QIYTFB,AA0645,F16C0Y165
P014046,0.38,0.38,AA0067TFBKOV -> AA0645QIYTFB,AA0645,F16C0Y165
P014049,5.858575125507626,5.86,BA2011TFBNGS -> AA0631QIYTFB,BA2011 -> AA0631,F16C0Y165 -> F16C0Y165
P014093,1.29,1.29,BA2091QEYNGS -> AA0657QIYQEY,BA2091 -> AA0657,F16C0Y165 -> F16C0Y165
P014098,0.84,0.84,BA2091QEYNGS -> AA0657QIYQEY,BA2091 -> AA0657,F16C0Y165 -> F16C0Y165
P014112,0.28,0.28,BA2093QEYNGS -> AA0659QIYQEY,BA2093 -> AA0659,F16C0Y165 -> F16C0Y165
P014137,0.99,0.99,BA2045TFBQEY -> AA0635QIYTFB,BA2045 -> AA0635,F16C0Y165 -> F16C0Y165
P014169,66.15999999999998,66.16,AA0657QIYQEY,AA0657,F16C0Y165
P014170,9.38,9.38,AA0657QIYQEY,AA0657,F16C0Y165
P014171,45.319576975001766,45.32,AA0657QIYQEY,AA0657,F16C0Y165
P014175,0.63,0.63,AA0657QIYQEY,AA0657,F16C0Y165
P014177,12.138939090303465,12.14,AA0657QIYQEY,AA0657,F16C0Y165
P014178,1.31,1.31,AA0657QIYQEY,AA0657,F16C0Y165
P014180,55.55999999999999,55.56,AA0659QIYQEY,AA0659,F16C0Y165
P014181,3.97,3.97,AA0659QIYQEY,AA0659,F16C0Y165
P014182,16.890000000000004,16.89,AA0659QIYQEY,AA0659,F16C0Y165
P014183,3.5700000000000003,3.57,AA0659QIYQEY,AA0659,F16C0Y165
P014184,0.98,0.98,AA0659QIYQEY,AA0659,F16C0Y165
P014187,41.40450843113409,41.4,AA0659QIYQEY,AA0659,F16C0Y165
P014188,2.05,2.05,AA0659QIYQEY,AA0659,F16C0Y165
P014189,1.89,1.89,AA0659QIYQEY,AA0659,F16C0Y165
P014192,5.727960028586975,5.73,BA2104TFBQTD -> AA0631QIYTFB,BA2104 -> AA0631,F0C0Y76 -> F16C0Y165
P014199,11.480937922604676,11.48,BA2104TFBQTD -> AA0631QIYTFB,BA2104 -> AA0631,F0C0Y76 -> F16C0Y165
P014203,5.7640017402530495,5.76,BA2110TFBQTD -> AA0633QIYTFB,BA2110 -> AA0633,F16C0Y165 -> F16C0Y165
P014206,0.6600000000000001,0.66,BA2110TFBQTD -> AA0633QIYTFB,BA2110 -> AA0633,F16C0Y165 -> F16C0Y165
P014216,12.794043113608618,12.0,BA2100TFBQTD -> AA0637QIYTFB,BA2100 -> AA0637,F16C0Y165 -> F16C0Y165
P014223,0.55,0.55,BA2108TFBQTD -> AA0645QIYTFB,BA2108 -> AA0645,F16C0Y165 -> F16C0Y165
P014227,12.12924612002828,12.13,BA2108TFBQTD -> AA0645QIYTFB,BA2108 -> AA0645,F16C0Y165 -> F16C0Y165
P014269,0.89,0.89,BA2273TFBSEN -> AA0631QIYTFB,BA2273 -> AA0631,F16C0Y165 -> F16C0Y165
P014293,12.136842681525978,12.14,BA2083QEYSEN -> AA0659QIYQEY,BA2083 -> AA0659,F16C0Y165 -> F16C0Y165
P014300,2.66,2.66,AA0631QIYTFB,AA0631,F16C0Y165
P014301,50.95000000000002,42.69,AA0631QIYTFB,AA0631,F16C0Y165
P014302,9.0,9.0,AA0631QIYTFB,AA0631,F16C0Y165
P014303,11.81,11.81,AA0631QIYTFB,AA0631,F16C0Y165
P014304,7.0,7.0,AA0631QIYTFB,AA0631,F16C0Y165
P014305,1.6,1.6,AA0631QIYTFB,AA0631,F16C0Y165
P014307,2.5,2.5,AA0631QIYTFB,AA0631,F16C0Y165
P014309,3.69,3.69,AA0631QIYTFB,AA0631,F16C0Y165
P014310,5.460000000000001,5.46,AA0631QIYTFB,AA0631,F16C0Y165
P014312,61.88000000000001,48.04,AA0633QIYTFB,AA0633,F16C0Y165
P014313,6.890000000000001,6.89,AA0633QIYTFB,AA0633,F16C0Y165
P014314,32.96000000000001,32.96,AA0633QIYTFB,AA0633,F16C0Y165
P014315,8.54,8.54,AA0633QIYTFB,AA0633,F16C0Y165
P014316,3.2500000000000004,3.25,AA0633QIYTFB,AA0633,F16C0Y165
P014318,1.45,1.45,AA0633QIYTFB,AA0633,F16C0Y165
P014320,20.337560472770164,20.34,AA0633QIYTFB,AA0633,F16C0Y165
P014321,1.14,1.14,AA0633QIYTFB,AA0633,F16C0Y165
P014322,4.701505139203995,4.7,AA0635QIYTFB,AA0635,F16C0Y165
P014323,82.05000000000003,31.12,AA0635QIYTFB,AA0635,F16C0Y165
P014324,5.160000000000001,5.16,AA0635QIYTFB,AA0635,F16C0Y165
P014325,44.31627187170825,44.32,AA0635QIYTFB,AA0635,F16C0Y165
P014326,6.369999999999999,6.37,AA0635QIYTFB,AA0635,F16C0Y165
P014327,4.42,4.42,AA0635QIYTFB,AA0635,F16C0Y165
P014329,0.98,0.98,AA0635QIYTFB,AA0635,F16C0Y165
P014331,32.89916236040352,32.9,AA0635QIYTFB,AA0635,F16C0Y165
P014332,2.31,2.31,AA0635QIYTFB,AA0635,F16C0Y165
P014333,0.8700000000000001,0.87,AA0637QIYTFB,AA0637,F16C0Y165
P014334,47.150000000000006,47.15,AA0637QIYTFB,AA0637,F16C0Y165
P014335,8.559082952207014,8.56,AA0637QIYTFB,AA0637,F16C0Y165
P014336,26.270000000000003,26.27,AA0637QIYTFB,AA0637,F16C0Y165
P014337,9.97,9.97,AA0637QIYTFB,AA0637,F16C0Y165
P014338,9.39,9.39,AA0637QIYTFB,AA0637,F16C0Y165
P014340,1.65,1.65,AA0637QIYTFB,AA0637,F16C0Y165
P014342,11.830517720985355,11.83,AA0637QIYTFB,AA0637,F16C0Y165
P014343,1.6,1.6,AA0637QIYTFB,AA0637,F16C0Y165
P014344,4.091761053906133,4.09,AA0645QIYTFB,AA0645,F16C0Y165
P014346,5.290000000000001,5.29,AA0645QIYTFB,AA0645,F16C0Y165
P014347,40.06123975524319,40.06,AA0645QIYTFB,AA0645,F16C0Y165
P014348,6.51,6.51,AA0645QIYTFB,AA0645,F16C0Y165
P014349,3.82,3.82,AA0645QIYTFB,AA0645,F16C0Y165
P014351,3.303463181045841,3.3,AA0645QIYTFB,AA0645,F16C0Y165
P014353,26.63267581089253,26.63,AA0645QIYTFB,AA0645,F16C0Y165
P014354,4.950000000000001,4.95,AA0645QIYTFB,AA0645,F16C0Y165
P014358,19.53755255235299,0.94,BA2056QEYTFB -> AA0657QIYQEY,BA2056 -> AA0657,F16C0Y165 -> F16C0Y165
P014359,0.53,0.53,BA2056QEYTFB -> AA0657QIYQEY,BA2056 -> AA0657,F16C0Y165 -> F16C0Y165
P014360,0.36,0.36,BA2056QEYTFB -> AA0657QIYQEY,BA2056 -> AA0657,F16C0Y165 -> F16C0Y165
P014364,11.5369000647708,11.54,BA2056QEYTFB -> AA0657QIYQEY,BA2056 -> AA0657,F16C0Y165 -> F16C0Y165
P014379,5.854389678618476,5.85,BA2068QEYTFB -> AA0659QIYQEY,BA2068 -> AA0659,F16C0Y165 -> F16C0Y165
P014393,0.37,0.37,AA0659QIYQEY -> BA2170QEYTFB,AA0659 -> BA2170,F16C0Y165 -> F16C0Y165
P014411,17.326155858731468,14.6,BA2208TFBZLN -> AA0637QIYTFB,BA2208 -> AA0637,F16C0Y165 -> F16C0Y165
P014413,19.405952615437464,19.41,BA2208TFBZLN -> AA0637QIYTFB,BA2208 -> AA0637,F16C0Y165 -> F16C0Y165
P014424,19.41681926092155,4.35,BA2002TFBZLN -> AA0645QIYTFB,BA2002 -> AA0645,F16C0Y165 -> F16C0Y165
P014430,11.803907094960657,11.8,BA2002TFBZLN -> AA0645QIYTFB,BA2002 -> AA0645,F16C0Y165 -> F16C0Y165
P014458,12.19037286050407,7.89,BA2002TFBZLN -> AA0659QIYQEY -> BA2170QEYTFB,BA2002 -> AA0659 -> BA2170,F16C0Y165 -> F16C0Y165 -> F16C0Y165
P014467,5.808790724364706,5.81,BA2384TFBZZK -> AA0631QIYTFB,BA2384 -> AA0631,F16C0Y165 -> F16C0Y165
P014468,19.55603744247077,19.56,BA2384TFBZZK -> AA0631QIYTFB,BA2384 -> AA0631,F16C0Y165 -> F16C0Y165
P014479,0.43,0.43,BA2380TFBZZK -> AA0637QIYTFB,BA2380 -> AA0637,F16C0Y165 -> F16C0Y165
P014490,20.038525796503464,20.04,BA2388TFBZZK -> AA0645QIYTFB,BA2388 -> AA0645,F16C0Y165 -> F16C0Y165
P014491,12.295359290349811,12.3,BA2388TFBZZK -> AA0645QIYTFB,BA2388 -> AA0645,F16C0Y165 -> F16C0Y165
P014509,4.087383509973745,4.09,AA0065QTHBOD,,
P014511,6.009255191289335,6.01,AA0065QTHBOD,,
P014513,12.687247477861249,12.69,AA0065QTHBOD,,
P014514,0.33,0.33,AA0065QTHBOD,,
P014515,8.09196641597557,8.09,AA0065QTHBOD,,
P014519,4.33,4.33,AA0065QTHBOD,,
P014522,0.66,0.66,AA0065QTHKOV,super_AA0065,F0C0Y76
P014524,12.148261248616333,12.15,AA0065QTHKOV,super_AA0065,F0C0Y76
P014526,8.09196641597557,8.09,AA0065QTHKOV,super_AA0065,F0C0Y76
P014528,22.80662735899071,18.64,AA0065QTHKOV,super_AA0065,F0C0Y76
P014529,12.615246168889458,12.62,AA0065QTHKOV,super_AA0065,F0C0Y76
P014530,3.3200000000000003,3.32,AA0065QTHKOV,super_AA0065,F0C0Y76
P014533,1.0,1.0,AA0064QTHLUO,,
P014534,19.41681926092155,19.42,AA0064QTHLUO,,
P014537,8.219744998033939,8.22,AA0064QTHLUO,,
P014541,2.66,2.66,AA0064QTHLUO,,
P014544,5.727960028586975,5.73,AA0064QTHTFB,,
P014545,19.41681926092155,19.42,AA0064QTHTFB,,
P014546,12.54926956332423,12.55,AA0064QTHTFB,,
P014548,0.33,0.33,AA0064QTHTFB,,
P014551,11.54395999178593,11.54,AA0064QTHTFB,,
P014552,0.53,0.53,AA0064QTHTFB,,
P014553,1.73,1.73,AA0076KOVTFB -> AA0065QTHKOV,AA0076 -> super_AA0065,F16C0Y165 -> F0C0Y76
P014555,5.727960028586975,5.73,AA0076KOVTFB -> AA0065QTHKOV,AA0076 -> super_AA0065,F16C0Y165 -> F0C0Y76
P014557,12.406664993054552,12.41,AA0076KOVTFB -> AA0065QTHKOV,AA0076 -> super_AA0065,F16C0Y165 -> F0C0Y76
P014563,0.66,0.66,AA0076KOVTFB -> AA0065QTHKOV,AA0076 -> super_AA0065,F16C0Y165 -> F0C0Y76
P014570,8.09196641597557,8.09,AA0064QTHXSH,super_AA0064,F16C0Y165
P014584,11.321858241783838,11.32,AA0099TFBBOD -> AA0307QTQTFB,AA0099,F16C0Y165
P014589,19.308970896031116,19.31,AA0731TFBBOD -> AA0317QTQTFB,super_AA0731,F16C0Y165
P014590,12.279660424147163,12.28,AA0731TFBBOD -> AA0317QTQTFB,super_AA0731,F16C0Y165
P014620,17.216888316124294,1.52,AA0307QTQTGP -> BA2500TGPQEY,super_AA0307 -> BA2500,F16C0Y165 -> F16C0Y165
P014621,5.83771466214353,5.84,AA0307QTQTGP -> BA2500TGPQEY,super_AA0307 -> BA2500,F16C0Y165 -> F16C0Y165
P014623,12.845996760544248,12.85,AA0307QTQTGP -> BA2500TGPQEY,super_AA0307 -> BA2500,F16C0Y165 -> F16C0Y165
P014628,11.807697824307883,11.81,AA0307QTQTGP -> BA2500TGPQEY,super_AA0307 -> BA2500,F16C0Y165 -> F16C0Y165
P014633,19.35907391290157,9.84,BA2175TFBQEY -> AA0317QTQTFB,BA2175,F16C0Y165
