Origin,Destination,Flight1,Flight2,Flight3,Class,Fare,sales_total,true_demand_gompertz,correction_factor,n_stops,duration_min,Host_share
LPB,TKD,AA0894LPBTKD,.,.,B,395.0,0.0,0.0,,0,-16074,0.834147934
LPB,TKD,AA0894LPBTKD,.,.,G,158.0,6.949999999999999,6.950000000000001,1.0000000000000002,0,-16074,0.834147934
LPB,TKD,AA0894LPBTKD,.,.,H,319.0,2.3499999999999996,2.35,1.0000000000000002,0,-16074,0.834147934
LPB,TKD,AA0894LPBTKD,.,.,K,181.0,136.97000000000006,136.96999999999997,0.9999999999999993,0,-16074,0.834147934
LPB,TKD,AA0894LPBTKD,.,.,L,263.0,7.869999999999998,7.869999999999998,1.0,0,-16074,0.834147934
LPB,TKD,AA0894LPBTKD,.,.,M,341.0,0.3,0.3001408967334335,1.0004696557781119,0,-16074,0.834147934
LPB,TKD,AA0894LPBTKD,.,.,Q,258.0,1.32,1.3199999999999998,0.9999999999999998,0,-16074,0.834147934
LPB,TKD,AA0894LPBTKD,.,.,S,387.0,0.0,0.0,,0,-16074,0.834147934
LPB,TKD,AA0894LPBTKD,.,.,T,146.0,13.409999999999997,13.41,1.0000000000000002,0,-16074,0.834147934
LPB,TKD,AA0894LPBTKD,.,.,V,192.0,21.379999999999995,21.380000000000003,1.0000000000000002,0,-16074,0.834147934
LPB,TKD,AA0894LPBTKD,.,.,Y,357.0,0.32,0.3201502898392633,1.0004696557476978,0,-16074,0.834147934
LPB,ZWS,AA0810LPBTFB,BA2204TFBZWS,.,B,421.0,0.7100000000000001,0.7100000000000001,1.0,1,-16037,0.055779873
LPB,ZWS,AA0810LPBTFB,BA2204TFBZWS,.,G,266.28,0.0,0.0,,1,-16037,0.055779873
LPB,ZWS,AA0810LPBTFB,BA2204TFBZWS,.,H,348.0,0.7500000000000001,0.75,0.9999999999999999,1,-16037,0.055779873
LPB,ZWS,AA0810LPBTFB,BA2204TFBZWS,.,K,224.0,0.0,0.0,,1,-16037,0.055779873
LPB,ZWS,AA0810LPBTFB,BA2204TFBZWS,.,L,306.0,0.0,0.0,,1,-16037,0.055779873
LPB,ZWS,AA0810LPBTFB,BA2204TFBZWS,.,M,357.0,0.0,0.0,,1,-16037,0.055779873
LPB,ZWS,AA0810LPBTFB,BA2204TFBZWS,.,Q,272.0,0.0,0.0,,1,-16037,0.055779873
LPB,ZWS,AA0810LPBTFB,BA2204TFBZWS,.,S,467.0,0.0,0.0,,1,-16037,0.055779873
LPB,ZWS,AA0810LPBTFB,BA2204TFBZWS,.,T,241.455,0.0,0.0,,1,-16037,0.055779873
LPB,ZWS,AA0810LPBTFB,BA2204TFBZWS,.,V,296.0,0.0,0.0,,1,-16037,0.055779873
LPB,ZWS,AA0810LPBTFB,BA2204TFBZWS,.,Y,257.0,1.6700000000000002,1.67,0.9999999999999999,1,-16037,0.055779873
LPB,ZZD,AA0810LPBTFB,BA2114TFBZZD,.,B,515.0,1.84,1.8399999999999999,0.9999999999999999,1,-16037,0.09449303
LPB,ZZD,AA0810LPBTFB,BA2114TFBZZD,.,G,296.638,0.0,0.0,,1,-16037,0.09449303
LPB,ZZD,AA0810LPBTFB,BA2114TFBZZD,.,H,410.0,0.0,0.0,,1,-16037,0.09449303
LPB,ZZD,AA0810LPBTFB,BA2114TFBZZD,.,K,265.0,0.0,0.0,,1,-16037,0.09449303
LPB,ZZD,AA0810LPBTFB,BA2114TFBZZD,.,L,405.0,0.0,0.0,,1,-16037,0.09449303
LPB,ZZD,AA0810LPBTFB,BA2114TFBZZD,.,M,399.0,0.0,0.0,,1,-16037,0.09449303
LPB,ZZD,AA0810LPBTFB,BA2114TFBZZD,.,Q,364.0,0.0,0.0,,1,-16037,0.09449303
LPB,ZZD,AA0810LPBTFB,BA2114TFBZZD,.,S,360.0,0.0,0.0,,1,-16037,0.09449303
LPB,ZZD,AA0810LPBTFB,BA2114TFBZZD,.,T,268.983,0.0,0.0,,1,-16037,0.09449303
LPB,ZZD,AA0810LPBTFB,BA2114TFBZZD,.,V,362.0,0.0,0.0,,1,-16037,0.09449303
LPB,ZZD,AA0810LPBTFB,BA2114TFBZZD,.,Y,518.0,1.52,1.52,1.0,1,-16037,0.09449303
MBT,BOD,BA2478MBTQEY,AA0143QEYBOD,.,B,431.0,0.0,0.0,,1,120,0.728058977
MBT,BOD,BA2478MBTQEY,AA0143QEYBOD,.,G,232.0,0.01,0.01,1.0,1,120,0.728058977
MBT,BOD,BA2478MBTQEY,AA0143QEYBOD,.,H,357.0,0.0,0.0,,1,120,0.728058977
MBT,BOD,BA2478MBTQEY,AA0143QEYBOD,.,K,240.0,5.4799999999999995,5.480000000000001,1.0000000000000002,1,120,0.728058977
MBT,BOD,BA2478MBTQEY,AA0143QEYBOD,.,L,296.0,1.1100000000000003,1.1099999999999999,0.9999999999999996,1,120,0.728058977
MBT,BOD,BA2478MBTQEY,AA0143QEYBOD,.,M,385.0,0.0,0.0,,1,120,0.728058977
MBT,BOD,BA2478MBTQEY,AA0143QEYBOD,.,Q,114.0,0.0,0.0,,1,120,0.728058977
MBT,BOD,BA2478MBTQEY,AA0143QEYBOD,.,S,495.0,0.0,0.0,,1,120,0.728058977
MBT,BOD,BA2478MBTQEY,AA0143QEYBOD,.,T,201.0,0.04,0.04,1.0,1,120,0.728058977
MBT,BOD,BA2478MBTQEY,AA0143QEYBOD,.,V,300.0,0.0,0.0,,1,120,0.728058977
MBT,BOD,BA2478MBTQEY,AA0143QEYBOD,.,Y,249.0,0.0,0.0,,1,120,0.728058977
MBT,NGS,BA2478MBTQEY,BA2091QEYNGS,.,B,311.0,0.0,0.0,,1,120,0.123297577
MBT,NGS,BA2478MBTQEY,BA2091QEYNGS,.,G,115.0,0.45999999999999996,0.4600000000000001,1.0000000000000002,1,120,0.123297577
MBT,NGS,BA2478MBTQEY,BA2091QEYNGS,.,H,226.0,0.0,0.0,,1,120,0.123297577
MBT,NGS,BA2478MBTQEY,BA2091QEYNGS,.,K,133.0,0.0,0.0,,1,120,0.123297577
MBT,NGS,BA2478MBTQEY,BA2091QEYNGS,.,L,183.0,0.0,0.0,,1,120,0.123297577
MBT,NGS,BA2478MBTQEY,BA2091QEYNGS,.,M,281.0,0.0,0.0,,1,120,0.123297577
MBT,NGS,BA2478MBTQEY,BA2091QEYNGS,.,Q,147.0,0.0,0.0,,1,120,0.123297577
MBT,NGS,BA2478MBTQEY,BA2091QEYNGS,.,S,301.0,0.0,0.0,,1,120,0.123297577
MBT,NGS,BA2478MBTQEY,BA2091QEYNGS,.,T,97.0,0.0,0.0,,1,120,0.123297577
MBT,NGS,BA2478MBTQEY,BA2091QEYNGS,.,V,155.0,1.38,1.38,1.0,1,120,0.123297577
MBT,NGS,BA2478MBTQEY,BA2091QEYNGS,.,Y,216.0,0.0,0.0,,1,120,0.123297577
MBT,QEY,BA2478MBTQEY,.,.,B,240.0,1.07,1.0705025574561395,1.000469679865551,0,120,0.357339003
MBT,QEY,BA2478MBTQEY,.,.,G,87.0,1.8800000000000003,1.8800000000000001,0.9999999999999999,0,120,0.357339003
MBT,QEY,BA2478MBTQEY,.,.,H,183.0,0.33,0.33,1.0,0,120,0.357339003
MBT,QEY,BA2478MBTQEY,.,.,K,105.0,0.07999999999999999,0.08,1.0000000000000002,0,120,0.357339003
MBT,QEY,BA2478MBTQEY,.,.,L,145.0,0.0,0.0,,0,120,0.357339003
MBT,QEY,BA2478MBTQEY,.,.,M,211.0,0.0,0.0,,0,120,0.357339003
MBT,QEY,BA2478MBTQEY,.,.,Q,136.0,4.499999999999999,4.5,1.0000000000000002,0,120,0.357339003
MBT,QEY,BA2478MBTQEY,.,.,S,262.0,0.0,0.0,,0,120,0.357339003
MBT,QEY,BA2478MBTQEY,.,.,T,65.0,3.6199999999999983,3.6199999999999997,1.0000000000000004,0,120,0.357339003
MBT,QEY,BA2478MBTQEY,.,.,V,120.0,1.4500000000000004,1.4500000000000002,0.9999999999999999,0,120,0.357339003
MBT,QEY,BA2478MBTQEY,.,.,Y,194.0,0.26,0.2601221104971079,1.0004696557581072,0,120,0.357339003
MBT,SEN,BA2478MBTQEY,BA2019QEYSEN,.,B,293.0,0.0,0.0,,1,120,0.663118706
MBT,SEN,BA2478MBTQEY,BA2019QEYSEN,.,G,115.0,2.5099999999999993,2.51,1.0000000000000002,1,120,0.663118706
MBT,SEN,BA2478MBTQEY,BA2019QEYSEN,.,H,221.0,0.0,0.0,,1,120,0.663118706
MBT,SEN,BA2478MBTQEY,BA2019QEYSEN,.,K,133.0,0.03,0.03,1.0,1,120,0.663118706
MBT,SEN,BA2478MBTQEY,BA2019QEYSEN,.,L,183.0,0.0,0.0,,1,120,0.663118706
MBT,SEN,BA2478MBTQEY,BA2019QEYSEN,.,M,283.0,0.0,0.0,,1,120,0.663118706
MBT,SEN,BA2478MBTQEY,BA2019QEYSEN,.,Q,104.0,0.0,0.0,,1,120,0.663118706
MBT,SEN,BA2478MBTQEY,BA2019QEYSEN,.,S,282.0,0.0,0.0,,1,120,0.663118706
MBT,SEN,BA2478MBTQEY,BA2019QEYSEN,.,T,100.0,0.05,0.05,1.0,1,120,0.663118706
MBT,SEN,BA2478MBTQEY,BA2019QEYSEN,.,V,155.0,0.3,0.3,1.0,1,120,0.663118706
MBT,SEN,BA2478MBTQEY,BA2019QEYSEN,.,Y,159.0,0.0,0.0,,1,120,0.663118706
MBT,TFB,BA2478MBTQEY,BA2042QEYTFB,.,B,231.0,0.0,0.0,,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2042QEYTFB,.,G,103.0,0.44000000000000006,0.44,0.9999999999999999,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2042QEYTFB,.,H,195.0,0.0,0.0,,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2042QEYTFB,.,K,120.0,0.29000000000000004,0.29,0.9999999999999998,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2042QEYTFB,.,L,154.0,0.0,0.0,,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2042QEYTFB,.,M,209.0,0.0,0.0,,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2042QEYTFB,.,Q,150.0,0.0,0.0,,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2042QEYTFB,.,S,267.0,0.0,0.0,,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2042QEYTFB,.,T,90.0,0.67,0.6700000000000002,1.0000000000000002,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2042QEYTFB,.,V,134.0,0.09999999999999999,0.09999999999999999,1.0,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2042QEYTFB,.,Y,178.0,0.2,0.20009393115232524,1.0004696557616262,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2174QEYTFB,.,B,231.0,0.0,0.0,,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2174QEYTFB,.,G,103.0,0.52,0.52,1.0,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2174QEYTFB,.,H,195.0,0.0,0.0,,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2174QEYTFB,.,K,120.0,0.4600000000000001,0.45999999999999996,0.9999999999999998,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2174QEYTFB,.,L,154.0,2.0700000000000003,2.0699999999999994,0.9999999999999996,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2174QEYTFB,.,M,209.0,0.0,0.0,,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2174QEYTFB,.,Q,150.0,0.0,0.0,,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2174QEYTFB,.,S,267.0,0.0,0.0,,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2174QEYTFB,.,T,90.0,0.67,0.6700000000000002,1.0000000000000002,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2174QEYTFB,.,V,134.0,0.14,0.13999999999999999,0.9999999999999998,1,120,0.687255149
MBT,TFB,BA2478MBTQEY,BA2174QEYTFB,.,Y,178.0,0.0,0.0,,1,120,0.687255149
MBT,TFB,BA2478MBTTFB,.,.,B,231.0,0.0,0.0,,0,120,0.687255149
MBT,TFB,BA2478MBTTFB,.,.,G,103.0,0.44000000000000006,0.44,0.9999999999999999,0,120,0.687255149
MBT,TFB,BA2478MBTTFB,.,.,H,195.0,0.0,0.0,,0,120,0.687255149
MBT,TFB,BA2478MBTTFB,.,.,K,120.0,0.29000000000000004,0.29,0.9999999999999998,0,120,0.687255149
MBT,TFB,BA2478MBTTFB,.,.,L,154.0,0.0,0.0,,0,120,0.687255149
MBT,TFB,BA2478MBTTFB,.,.,M,209.0,0.0,0.0,,0,120,0.687255149
MBT,TFB,BA2478MBTTFB,.,.,Q,150.0,0.0,0.0,,0,120,0.687255149
MBT,TFB,BA2478MBTTFB,.,.,S,267.0,0.0,0.0,,0,120,0.687255149
MBT,TFB,BA2478MBTTFB,.,.,T,90.0,0.67,0.6700000000000002,1.0000000000000002,0,120,0.687255149
MBT,TFB,BA2478MBTTFB,.,.,V,134.0,0.09999999999999999,0.09999999999999999,1.0,0,120,0.687255149
MBT,TFB,BA2478MBTTFB,.,.,Y,178.0,0.0,0.0,,0,120,0.687255149
MBT,TUT,BA2478MBTTUT,.,.,B,176.0,3.66,3.661719028380897,1.0004696798854908,0,120,0.771248907
MBT,TUT,BA2478MBTTUT,.,.,G,203.0,15.539999999999997,15.54,1.0000000000000002,0,120,0.771248907
MBT,TUT,BA2478MBTTUT,.,.,H,144.0,7.489999999999999,7.49,1.0000000000000002,0,120,0.771248907
MBT,TUT,BA2478MBTTUT,.,.,K,95.0,24.119999999999997,24.120000000000005,1.0000000000000002,0,120,0.771248907
MBT,TUT,BA2478MBTTUT,.,.,L,120.0,1.93,1.9300000000000002,1.0000000000000002,0,120,0.771248907
MBT,TUT,BA2478MBTTUT,.,.,M,243.156,0.0,0.0,,0,120,0.771248907
MBT,TUT,BA2478MBTTUT,.,.,Q,184.0,4.9399999999999995,4.94,1.0000000000000002,0,120,0.771248907
MBT,TUT,BA2478MBTTUT,.,.,S,315.12,0.0,0.0,,0,120,0.771248907
MBT,TUT,BA2478MBTTUT,.,.,T,169.0,19.48,19.479999999999997,0.9999999999999998,0,120,0.771248907
MBT,TUT,BA2478MBTTUT,.,.,V,313.0,7.1,7.1000000000000005,1.0000000000000002,0,120,0.771248907
MBT,TUT,BA2478MBTTUT,.,.,Y,189.0,0.24,0.24,1.0,0,120,0.771248907
MBT,ZZK,BA2478MBTQEY,BA2042QEYTFB,BA2380TFBZZK,B,306.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2042QEYTFB,BA2380TFBZZK,G,150.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2042QEYTFB,BA2380TFBZZK,H,251.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2042QEYTFB,BA2380TFBZZK,K,186.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2042QEYTFB,BA2380TFBZZK,L,217.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2042QEYTFB,BA2380TFBZZK,M,296.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2042QEYTFB,BA2380TFBZZK,Q,110.0,0.54,0.54,1.0,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2042QEYTFB,BA2380TFBZZK,S,383.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2042QEYTFB,BA2380TFBZZK,T,141.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2042QEYTFB,BA2380TFBZZK,V,205.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2042QEYTFB,BA2380TFBZZK,Y,212.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2056QEYTFB,BA2380TFBZZK,B,306.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2056QEYTFB,BA2380TFBZZK,G,150.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2056QEYTFB,BA2380TFBZZK,H,251.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2056QEYTFB,BA2380TFBZZK,K,186.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2056QEYTFB,BA2380TFBZZK,L,217.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2056QEYTFB,BA2380TFBZZK,M,296.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2056QEYTFB,BA2380TFBZZK,Q,110.0,1.05,1.05,1.0,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2056QEYTFB,BA2380TFBZZK,S,383.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2056QEYTFB,BA2380TFBZZK,T,141.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2056QEYTFB,BA2380TFBZZK,V,205.0,0.0,0.0,,2,120,0.333080387
MBT,ZZK,BA2478MBTQEY,BA2056QEYTFB,BA2380TFBZZK,Y,212.0,0.0,0.0,,2,120,0.333080387
MBY,CPJ,BA2404MBYCPJ,.,.,B,274.0,0.0,0.0,,0,80,0.207431117
MBY,CPJ,BA2404MBYCPJ,.,.,G,135.0,2.3600000000000003,2.36,0.9999999999999998,0,80,0.207431117
MBY,CPJ,BA2404MBYCPJ,.,.,H,225.0,0.0,0.0,,0,80,0.207431117
MBY,CPJ,BA2404MBYCPJ,.,.,K,162.0,0.97,0.97,1.0,0,80,0.207431117
MBY,CPJ,BA2404MBYCPJ,.,.,L,190.0,0.0,0.0,,0,80,0.207431117
MBY,CPJ,BA2404MBYCPJ,.,.,M,268.0,0.36000000000000004,0.3601690760869094,1.0004696557969703,0,80,0.207431117
MBY,CPJ,BA2404MBYCPJ,.,.,Q,102.0,0.67,0.67,1.0,0,80,0.207431117
MBY,CPJ,BA2404MBYCPJ,.,.,S,128.0,0.0,0.0,,0,80,0.207431117
MBY,CPJ,BA2404MBYCPJ,.,.,T,123.0,8.270000000000001,8.270000000000001,1.0,0,80,0.207431117
MBY,CPJ,BA2404MBYCPJ,.,.,V,176.0,0.0,0.0,,0,80,0.207431117
MBY,CPJ,BA2404MBYCPJ,.,.,Y,180.0,0.0,0.0,,0,80,0.207431117
MBY,FBU,BA2404MBYTKD,AA0325TKDTFB,BA2064TFBFBU,B,307.0,0.0,0.0,,2,80,0.970405494
MBY,FBU,BA2404MBYTKD,AA0325TKDTFB,BA2064TFBFBU,G,168.0,0.0,0.0,,2,80,0.970405494
MBY,FBU,BA2404MBYTKD,AA0325TKDTFB,BA2064TFBFBU,H,263.0,0.0,0.0,,2,80,0.970405494
MBY,FBU,BA2404MBYTKD,AA0325TKDTFB,BA2064TFBFBU,K,174.0,0.0,0.0,,2,80,0.970405494
MBY,FBU,BA2404MBYTKD,AA0325TKDTFB,BA2064TFBFBU,L,231.0,0.0,0.0,,2,80,0.970405494
MBY,FBU,BA2404MBYTKD,AA0325TKDTFB,BA2064TFBFBU,M,297.0,0.0,0.0,,2,80,0.970405494
MBY,FBU,BA2404MBYTKD,AA0325TKDTFB,BA2064TFBFBU,Q,217.0,0.0,0.0,,2,80,0.970405494
MBY,FBU,BA2404MBYTKD,AA0325TKDTFB,BA2064TFBFBU,S,297.0,0.0,0.0,,2,80,0.970405494
MBY,FBU,BA2404MBYTKD,AA0325TKDTFB,BA2064TFBFBU,T,132.0,0.86,0.8604039247162429,1.000469679902608,2,80,0.970405494
MBY,FBU,BA2404MBYTKD,AA0325TKDTFB,BA2064TFBFBU,V,197.0,0.0,0.0,,2,80,0.970405494
MBY,FBU,BA2404MBYTKD,AA0325TKDTFB,BA2064TFBFBU,Y,326.0,0.0,0.0,,2,80,0.970405494
MBY,HEM,BA2076MBYTKD,AA0226TKDHEM,.,B,321.0,0.0,0.0,,1,80,0.271490789
MBY,HEM,BA2076MBYTKD,AA0226TKDHEM,.,G,119.0,1.1600000000000001,1.1600000000000001,1.0,1,80,0.271490789
MBY,HEM,BA2076MBYTKD,AA0226TKDHEM,.,H,259.0,0.0,0.0,,1,80,0.271490789
MBY,HEM,BA2076MBYTKD,AA0226TKDHEM,.,K,149.0,0.81,0.81,1.0,1,80,0.271490789
MBY,HEM,BA2076MBYTKD,AA0226TKDHEM,.,L,190.0,0.0,0.0,,1,80,0.271490789
MBY,HEM,BA2076MBYTKD,AA0226TKDHEM,.,M,276.0,0.0,0.0,,1,80,0.271490789
MBY,HEM,BA2076MBYTKD,AA0226TKDHEM,.,Q,213.0,0.0,0.0,,1,80,0.271490789
MBY,HEM,BA2076MBYTKD,AA0226TKDHEM,.,S,360.0,0.0,0.0,,1,80,0.271490789
MBY,HEM,BA2076MBYTKD,AA0226TKDHEM,.,T,101.0,0.0,0.0,,1,80,0.271490789
MBY,HEM,BA2076MBYTKD,AA0226TKDHEM,.,V,170.0,0.0,0.0,,1,80,0.271490789
MBY,HEM,BA2076MBYTKD,AA0226TKDHEM,.,Y,290.0,0.0,0.0,,1,80,0.271490789
MBY,HFH,BA2474MBYTFB,BA2506TFBHFH,.,B,319.0,0.0,0.0,,1,93,0.469074383
MBY,HFH,BA2474MBYTFB,BA2506TFBHFH,.,G,143.0,0.37,0.37,1.0,1,93,0.469074383
MBY,HFH,BA2474MBYTFB,BA2506TFBHFH,.,H,269.0,0.0,0.0,,1,93,0.469074383
MBY,HFH,BA2474MBYTFB,BA2506TFBHFH,.,K,170.0,0.0,0.0,,1,93,0.469074383
MBY,HFH,BA2474MBYTFB,BA2506TFBHFH,.,L,199.0,0.0,0.0,,1,93,0.469074383
MBY,HFH,BA2474MBYTFB,BA2506TFBHFH,.,M,257.0,0.0,0.0,,1,93,0.469074383
MBY,HFH,BA2474MBYTFB,BA2506TFBHFH,.,Q,152.0,0.0,0.0,,1,93,0.469074383
MBY,HFH,BA2474MBYTFB,BA2506TFBHFH,.,S,342.0,0.0,0.0,,1,93,0.469074383
MBY,HFH,BA2474MBYTFB,BA2506TFBHFH,.,T,117.0,0.04,0.04,1.0,1,93,0.469074383
MBY,HFH,BA2474MBYTFB,BA2506TFBHFH,.,V,183.0,0.0,0.0,,1,93,0.469074383
MBY,HFH,BA2474MBYTFB,BA2506TFBHFH,.,Y,240.0,0.0,0.0,,1,93,0.469074383
MBY,NGS,BA2420MBYNGS,.,.,B,229.0,0.0,0.0,,0,129,0.35332696
MBY,NGS,BA2420MBYNGS,.,.,G,96.0,30.84,30.84,1.0,0,129,0.35332696
MBY,NGS,BA2420MBYNGS,.,.,H,190.0,6.119999999999999,6.122874440849273,1.0004696798773323,0,129,0.35332696
MBY,NGS,BA2420MBYNGS,.,.,K,110.0,19.450000000000006,19.450000000000003,0.9999999999999998,0,129,0.35332696
MBY,NGS,BA2420MBYNGS,.,.,L,147.0,2.37,2.37,1.0,0,129,0.35332696
MBY,NGS,BA2420MBYNGS,.,.,M,221.0,1.7799999999999998,1.7808360302257156,1.0004696799020876,0,129,0.35332696
MBY,NGS,BA2420MBYNGS,.,.,Q,133.0,2.0100000000000002,2.01,0.9999999999999998,0,129,0.35332696
MBY,NGS,BA2420MBYNGS,.,.,S,243.0,0.63,0.6302958831498782,1.0004696557934574,0,129,0.35332696
MBY,NGS,BA2420MBYNGS,.,.,T,98.0,7.119999999999998,7.12,1.0000000000000002,0,129,0.35332696
MBY,NGS,BA2420MBYNGS,.,.,V,123.0,22.25,22.25,1.0,0,129,0.35332696
MBY,NGS,BA2420MBYNGS,.,.,Y,227.0,0.31,0.310145593292219,1.0004696557813517,0,129,0.35332696
MBY,NNI,BA2196MBYNNI,.,.,B,157.0,3.0,3.0014090396749857,1.000469679891662,0,71,0.94737936
MBY,NNI,BA2196MBYNNI,.,.,G,74.0,9.79,9.79,1.0,0,71,0.94737936
MBY,NNI,BA2196MBYNNI,.,.,H,107.0,0.0,0.0,,0,71,0.94737936
MBY,NNI,BA2196MBYNNI,.,.,K,91.0,6.16,6.16,1.0,0,71,0.94737936
MBY,NNI,BA2196MBYNNI,.,.,L,95.0,0.33,0.33,1.0,0,71,0.94737936
MBY,NNI,BA2196MBYNNI,.,.,M,130.0,5.67,5.6726630851119655,1.000469679913927,0,71,0.94737936
MBY,NNI,BA2196MBYNNI,.,.,Q,63.0,0.0,0.0,,0,71,0.94737936
MBY,NNI,BA2196MBYNNI,.,.,S,140.0,0.33,0.3301549863970744,1.0004696557487103,0,71,0.94737936
MBY,NNI,BA2196MBYNNI,.,.,T,61.0,9.879999999999999,9.879999999999999,1.0,0,71,0.94737936
MBY,NNI,BA2196MBYNNI,.,.,V,100.0,0.0,0.0,,0,71,0.94737936
MBY,NNI,BA2196MBYNNI,.,.,Y,164.0,2.99,2.9914043428987735,1.0004696798992554,0,71,0.94737936
MBY,TFB,BA2404MBYCPJ,BA2133CPJTFB,.,B,272.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2133CPJTFB,.,G,115.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2133CPJTFB,.,H,234.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2133CPJTFB,.,K,140.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2133CPJTFB,.,L,183.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2133CPJTFB,.,M,258.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2133CPJTFB,.,Q,186.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2133CPJTFB,.,S,259.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2133CPJTFB,.,T,88.0,1.25,1.25,1.0,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2133CPJTFB,.,V,155.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2133CPJTFB,.,Y,229.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2231CPJTFB,.,B,272.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2231CPJTFB,.,G,115.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2231CPJTFB,.,H,234.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2231CPJTFB,.,K,140.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2231CPJTFB,.,L,183.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2231CPJTFB,.,M,258.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2231CPJTFB,.,Q,186.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2231CPJTFB,.,S,259.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2231CPJTFB,.,T,88.0,1.26,1.2600000000000002,1.0000000000000002,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2231CPJTFB,.,V,155.0,0.0,0.0,,1,80,0.456621894
MBY,TFB,BA2404MBYCPJ,BA2231CPJTFB,.,Y,229.0,0.0,0.0,,1,80,0.456621894
