Product,Historical_Demand,MC_Mean_Demand,Expected_Sold,Std_Sold,P5_Sold,P95_Sold,Expected_Unmet,Fare,Legs,Tasks,Assigned_Fleets
P010821,37.78,37.4,36.2,4.83,29.6,42.0,1.2,116.0,AA0250MBYTKE,AA0250,F16C0Y165
P010822,5.56,3.8,3.8,2.48,1.2,7.4,0.0,169.0,AA0250MBYTKE,AA0250,F16C0Y165
P010823,0.45,1.2,1.2,0.75,0.2,2.0,0.0,232.0,AA0250MBYTKE,AA0250,F16C0Y165
P010825,6.45,6.8,6.8,1.6,5.0,8.8,0.0,127.0,AA0252MBYTKE,AA0252,F16C0Y165
P010826,1.05,0.4,0.4,0.49,0.0,1.0,0.0,262.0,AA0252MBYTKE,AA0252,F16C0Y165
P010827,36.28,37.0,37.0,3.74,33.4,42.6,0.0,150.0,AA0252MBYTKE,AA0252,F16C0Y165
P010832,21.9,17.4,17.4,3.88,11.8,21.0,0.0,116.0,AA0252MBYTKE,AA0252,F16C0Y165
P010833,0.39,0.4,0.4,0.49,0.0,1.0,0.0,169.0,AA0252MBYTKE,AA0252,F16C0Y165
P010834,0.6,1.0,1.0,0.89,0.0,2.0,0.0,232.0,AA0252MBYTKE,AA0252,F16C0Y165
P010836,0.02,0.0,0.0,0.0,0.0,0.0,0.0,189.0,BA2584TFBZFH -> AA0453MBYTFB,BA2584 -> AA0453,F0C0Y76 -> F16C0Y165
P010838,2.69,2.4,0.6,0.8,0.0,1.8,1.8,221.0,BA2584TFBZFH -> AA0453MBYTFB,BA2584 -> AA0453,F0C0Y76 -> F16C0Y165
P010841,2.43,2.0,0.6,0.8,0.0,1.8,1.4,208.0,BA2584TFBZFH -> AA0453MBYTFB,BA2584 -> AA0453,F0C0Y76 -> F16C0Y165
P010843,2.51,2.4,0.0,0.0,0.0,0.0,2.4,140.0,BA2584TFBZFH -> AA0453MBYTFB,BA2584 -> AA0453,F0C0Y76 -> F16C0Y165
P010845,0.33,0.4,0.4,0.49,0.0,1.0,0.0,343.0,BA2584TFBZFH -> AA0453MBYTFB,BA2584 -> AA0453,F0C0Y76 -> F16C0Y165
P010847,0.52,0.4,0.2,0.4,0.0,0.8,0.2,189.0,BA2580TFBZFH -> AA0457MBYTFB,BA2580 -> AA0457,F0C0Y76 -> F16C0Y165
P010849,2.37,3.4,3.0,1.9,0.4,5.0,0.4,221.0,BA2580TFBZFH -> AA0457MBYTFB,BA2580 -> AA0457,F0C0Y76 -> F16C0Y165
P010854,0.05,0.0,0.0,0.0,0.0,0.0,0.0,140.0,BA2580TFBZFH -> AA0457MBYTFB,BA2580 -> AA0457,F0C0Y76 -> F16C0Y165
P010865,0.05,0.0,0.0,0.0,0.0,0.0,0.0,140.0,BA2580TFBZFH -> AA0465MBYTFB,BA2580 -> AA0465,F0C0Y76 -> F16C0Y165
P010866,1.64,3.6,3.6,1.02,2.2,4.8,0.0,239.0,BA2580TFBZFH -> AA0465MBYTFB,BA2580 -> AA0465,F0C0Y76 -> F16C0Y165
P010869,0.93,0.6,0.6,1.2,0.0,2.4,0.0,189.0,BA2580TFBZFH -> AA0467MBYTFB,BA2580 -> AA0467,F0C0Y76 -> F16C0Y165
P010871,1.02,0.6,0.6,0.49,0.0,1.0,0.0,221.0,BA2580TFBZFH -> AA0467MBYTFB,BA2580 -> AA0467,F0C0Y76 -> F16C0Y165
P010876,0.02,0.0,0.0,0.0,0.0,0.0,0.0,140.0,BA2580TFBZFH -> AA0467MBYTFB,BA2580 -> AA0467,F0C0Y76 -> F16C0Y165
P010880,4.56,5.2,2.4,3.2,0.0,7.2,2.8,189.0,AA0477MBYTFB -> BA2542TFBZFH,AA0477 -> BA2542,F16C0Y165 -> F0C0Y76
P010891,1.5,1.0,1.0,1.1,0.0,2.6,0.0,143.0,AA0457MBYTFB -> BA2208TFBZLN,AA0457 -> BA2208,F16C0Y165 -> F0C0Y76
P010898,0.08,0.2,0.2,0.4,0.0,0.8,0.0,123.0,AA0457MBYTFB -> BA2208TFBZLN,AA0457 -> BA2208,F16C0Y165 -> F0C0Y76
P010901,0.02,0.0,0.0,0.0,0.0,0.0,0.0,351.0,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010902,0.08,0.2,0.2,0.4,0.0,0.8,0.0,143.0,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010903,1.39,1.6,1.6,1.02,0.2,2.8,0.0,272.0,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010904,0.36,0.8,0.8,0.4,0.2,1.0,0.0,158.0,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010905,0.08,0.0,0.0,0.0,0.0,0.0,0.0,204.0,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010906,0.02,0.0,0.0,0.0,0.0,0.0,0.0,317.0,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010907,0.42,0.4,0.4,0.49,0.0,1.0,0.0,180.0,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010909,0.1,0.0,0.0,0.0,0.0,0.0,0.0,123.0,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010910,0.08,0.0,0.0,0.0,0.0,0.0,0.0,184.0,AA0461MBYTFB -> BA2002TFBZLN,AA0461 -> BA2002,F16C0Y165 -> F12C0Y112
P010913,1.44,1.2,1.2,0.4,1.0,1.8,0.0,143.0,AA0471MBYTFB -> BA2208TFBZLN,AA0471 -> BA2208,F16C0Y165 -> F0C0Y76
P010915,0.45,0.2,0.2,0.4,0.0,0.8,0.0,158.0,AA0471MBYTFB -> BA2208TFBZLN,AA0471 -> BA2208,F16C0Y165 -> F0C0Y76
P010920,3.14,3.0,3.0,1.55,2.0,5.4,0.0,123.0,AA0471MBYTFB -> BA2208TFBZLN,AA0471 -> BA2208,F16C0Y165 -> F0C0Y76
P010922,0.32,0.0,0.0,0.0,0.0,0.0,0.0,292.0,AA0471MBYTFB -> BA2208TFBZLN,AA0471 -> BA2208,F16C0Y165 -> F0C0Y76
P010924,2.93,4.2,4.2,2.48,1.2,7.0,0.0,143.0,AA0477MBYTFB -> BA2202TFBZLN,AA0477 -> BA2202,F16C0Y165 -> F0C0Y72
P010926,0.73,2.0,2.0,1.1,1.0,3.6,0.0,158.0,AA0477MBYTFB -> BA2202TFBZLN,AA0477 -> BA2202,F16C0Y165 -> F0C0Y72
P010928,0.4,0.0,0.0,0.0,0.0,0.0,0.0,317.0,AA0477MBYTFB -> BA2202TFBZLN,AA0477 -> BA2202,F16C0Y165 -> F0C0Y72
P010929,0.58,0.6,0.6,0.8,0.0,1.8,0.0,180.0,AA0477MBYTFB -> BA2202TFBZLN,AA0477 -> BA2202,F16C0Y165 -> F0C0Y72
P010937,1.44,2.4,2.4,2.06,0.2,5.4,0.0,228.0,BA2670TFBZMX -> AA0453MBYTFB,BA2670 -> AA0453,F0C0Y76 -> F16C0Y165
P010942,0.05,0.2,0.0,0.0,0.0,0.0,0.2,121.0,BA2670TFBZMX -> AA0453MBYTFB,BA2670 -> AA0453,F0C0Y76 -> F16C0Y165
P010944,1.0,1.6,1.6,0.49,1.0,2.0,0.0,338.0,BA2670TFBZMX -> AA0453MBYTFB,BA2670 -> AA0453,F0C0Y76 -> F16C0Y165
P010946,0.74,0.8,0.0,0.0,0.0,0.0,0.8,182.0,BA2430TFBZMX -> AA0457MBYTFB,BA2430 -> AA0457,F0C0Y76 -> F16C0Y165
P010953,0.01,0.0,0.0,0.0,0.0,0.0,0.0,121.0,BA2430TFBZMX -> AA0457MBYTFB,BA2430 -> AA0457,F0C0Y76 -> F16C0Y165
P010964,0.4,0.4,0.0,0.0,0.0,0.0,0.4,121.0,BA2430TFBZMX -> AA0469MBYTFB,BA2430 -> AA0469,F0C0Y76 -> F16C0Y165
P010968,0.95,0.0,0.0,0.0,0.0,0.0,0.0,182.0,BA2670TFBZMX -> AA0469MBYTFB,BA2670 -> AA0469,F0C0Y76 -> F16C0Y165
P010975,0.05,0.0,0.0,0.0,0.0,0.0,0.0,121.0,BA2670TFBZMX -> AA0469MBYTFB,BA2670 -> AA0469,F0C0Y76 -> F16C0Y165
P010979,2.39,2.0,0.0,0.0,0.0,0.0,2.0,182.0,BA2430TFBZMX -> AA0471MBYTFB,BA2430 -> AA0471,F0C0Y76 -> F16C0Y165
P010981,3.54,4.4,4.4,1.85,1.6,6.0,0.0,228.0,BA2430TFBZMX -> AA0471MBYTFB,BA2430 -> AA0471,F0C0Y76 -> F16C0Y165
P010986,0.01,0.0,0.0,0.0,0.0,0.0,0.0,121.0,BA2430TFBZMX -> AA0471MBYTFB,BA2430 -> AA0471,F0C0Y76 -> F16C0Y165
P010987,0.38,0.4,0.4,0.8,0.0,1.6,0.0,247.0,BA2430TFBZMX -> AA0471MBYTFB,BA2430 -> AA0471,F0C0Y76 -> F16C0Y165
P010992,0.56,1.0,1.0,0.0,1.0,1.0,0.0,181.0,BA2408TFBZWS -> AA0451MBYTFB,BA2408 -> AA0451,F0C0Y76 -> F16C0Y165
P011001,0.22,0.2,0.0,0.0,0.0,0.0,0.2,139.0,BA2408TFBZWS -> AA0469MBYTFB,BA2408 -> AA0469,F0C0Y76 -> F16C0Y165
P011003,0.22,0.0,0.0,0.0,0.0,0.0,0.0,181.0,BA2408TFBZWS -> AA0469MBYTFB,BA2408 -> AA0469,F0C0Y76 -> F16C0Y165
P011004,0.57,0.4,0.4,0.8,0.0,1.6,0.0,219.0,BA2408TFBZWS -> AA0469MBYTFB,BA2408 -> AA0469,F0C0Y76 -> F16C0Y165
P011006,0.21,0.4,0.4,0.8,0.0,1.6,0.0,189.0,BA2408TFBZWS -> AA0469MBYTFB,BA2408 -> AA0469,F0C0Y76 -> F16C0Y165
P011008,4.04,3.2,0.0,0.0,0.0,0.0,3.2,116.0,BA2408TFBZWS -> AA0469MBYTFB,BA2408 -> AA0469,F0C0Y76 -> F16C0Y165
P011009,1.86,1.4,1.4,0.8,0.2,2.0,0.0,188.0,BA2408TFBZWS -> AA0469MBYTFB,BA2408 -> AA0469,F0C0Y76 -> F16C0Y165
P011012,0.06,0.0,0.0,0.0,0.0,0.0,0.0,139.0,BA2204TFBZWS -> AA0471MBYTFB,BA2204 -> AA0471,F0C0Y72 -> F16C0Y165
P011014,1.09,1.8,1.8,0.98,0.4,2.8,0.0,181.0,BA2204TFBZWS -> AA0471MBYTFB,BA2204 -> AA0471,F0C0Y72 -> F16C0Y165
P011019,3.78,5.4,3.4,2.8,0.2,7.2,2.0,116.0,BA2204TFBZWS -> AA0471MBYTFB,BA2204 -> AA0471,F0C0Y72 -> F16C0Y165
P011030,1.35,1.6,1.6,1.2,0.2,3.0,0.0,116.0,AA0561MBYQEY -> BA2450QEYZWS,AA0561 -> BA2450,F0C0Y76 -> F0C0Y76
P011034,2.01,2.2,0.0,0.0,0.0,0.0,2.2,166.0,BA2118TFBZZD -> AA0453MBYTFB,BA2118 -> AA0453,F0C0Y76 -> F16C0Y165
P011036,2.0,2.4,2.4,0.8,2.0,3.6,0.0,235.0,BA2118TFBZZD -> AA0453MBYTFB,BA2118 -> AA0453,F0C0Y76 -> F16C0Y165
P011037,0.33,0.2,0.0,0.0,0.0,0.0,0.2,158.0,BA2118TFBZZD -> AA0453MBYTFB,BA2118 -> AA0453,F0C0Y76 -> F16C0Y165
P011041,0.01,0.0,0.0,0.0,0.0,0.0,0.0,134.0,BA2118TFBZZD -> AA0453MBYTFB,BA2118 -> AA0453,F0C0Y76 -> F16C0Y165
P011042,2.28,1.4,1.4,0.49,1.0,2.0,0.0,242.0,BA2118TFBZZD -> AA0453MBYTFB,BA2118 -> AA0453,F0C0Y76 -> F16C0Y165
P011045,4.83,3.6,1.4,1.36,0.0,3.0,2.2,166.0,BA2114TFBZZD -> AA0457MBYTFB,BA2114 -> AA0457,F12C12Y48 -> F16C0Y165
P011049,0.38,0.4,0.4,0.49,0.0,1.0,0.0,432.0,BA2114TFBZZD -> AA0457MBYTFB,BA2114 -> AA0457,F12C12Y48 -> F16C0Y165
P011052,0.01,0.0,0.0,0.0,0.0,0.0,0.0,134.0,BA2114TFBZZD -> AA0457MBYTFB,BA2114 -> AA0457,F12C12Y48 -> F16C0Y165
P011056,3.29,1.6,0.0,0.0,0.0,0.0,1.6,166.0,BA2114TFBZZD -> AA0465MBYTFB,BA2114 -> AA0465,F12C12Y48 -> F16C0Y165
P011063,0.01,0.0,0.0,0.0,0.0,0.0,0.0,134.0,BA2114TFBZZD -> AA0465MBYTFB,BA2114 -> AA0465,F12C12Y48 -> F16C0Y165
P011067,0.9,0.4,0.4,0.49,0.0,1.0,0.0,166.0,BA2114TFBZZD -> AA0467MBYTFB,BA2114 -> AA0467,F12C12Y48 -> F16C0Y165
P011074,0.01,0.0,0.0,0.0,0.0,0.0,0.0,134.0,BA2114TFBZZD -> AA0467MBYTFB,BA2114 -> AA0467,F12C12Y48 -> F16C0Y165
P011078,0.44,0.0,0.0,0.0,0.0,0.0,0.0,166.0,BA2118TFBZZD -> AA0469MBYTFB,BA2118 -> AA0469,F0C0Y76 -> F16C0Y165
P011085,0.01,0.0,0.0,0.0,0.0,0.0,0.0,134.0,BA2118TFBZZD -> AA0469MBYTFB,BA2118 -> AA0469,F0C0Y76 -> F16C0Y165
P011089,2.54,3.8,3.8,1.94,1.2,5.8,0.0,194.0,BA2384TFBZZK -> AA0451MBYTFB,BA2384 -> AA0451,F0C0Y76 -> F16C0Y165
P011096,0.01,0.0,0.0,0.0,0.0,0.0,0.0,173.0,BA2384TFBZZK -> AA0451MBYTFB,BA2384 -> AA0451,F0C0Y76 -> F16C0Y165
P011100,1.49,1.8,1.8,1.17,0.2,3.0,0.0,194.0,BA2386TFBZZK -> AA0453MBYTFB,BA2386 -> AA0453,F16C0Y165 -> F16C0Y165
P011107,0.1,0.2,0.2,0.4,0.0,0.8,0.0,173.0,BA2386TFBZZK -> AA0453MBYTFB,BA2386 -> AA0453,F16C0Y165 -> F16C0Y165
P011111,0.02,0.0,0.0,0.0,0.0,0.0,0.0,194.0,BA2380TFBZZK -> AA0457MBYTFB,BA2380 -> AA0457,F16C0Y165 -> F16C0Y165
P011113,1.22,0.8,0.8,0.4,0.2,1.0,0.0,229.0,BA2380TFBZZK -> AA0457MBYTFB,BA2380 -> AA0457,F16C0Y165 -> F16C0Y165
P011118,0.1,0.0,0.0,0.0,0.0,0.0,0.0,173.0,BA2380TFBZZK -> AA0457MBYTFB,BA2380 -> AA0457,F16C0Y165 -> F16C0Y165
P011122,0.1,0.4,0.4,0.49,0.0,1.0,0.0,194.0,BA2388TFBZZK -> AA0461MBYTFB,BA2388 -> AA0461,F0C0Y72 -> F16C0Y165
P011124,0.1,0.0,0.0,0.0,0.0,0.0,0.0,229.0,BA2388TFBZZK -> AA0461MBYTFB,BA2388 -> AA0461,F0C0Y72 -> F16C0Y165
P011127,1.25,1.2,1.2,0.4,1.0,1.8,0.0,139.0,BA2388TFBZZK -> AA0461MBYTFB,BA2388 -> AA0461,F0C0Y72 -> F16C0Y165
P011129,0.1,0.4,0.4,0.49,0.0,1.0,0.0,173.0,BA2388TFBZZK -> AA0461MBYTFB,BA2388 -> AA0461,F0C0Y72 -> F16C0Y165
P011130,0.1,0.0,0.0,0.0,0.0,0.0,0.0,231.0,BA2388TFBZZK -> AA0461MBYTFB,BA2388 -> AA0461,F0C0Y72 -> F16C0Y165
P011133,0.1,0.0,0.0,0.0,0.0,0.0,0.0,194.0,BA2380TFBZZK -> AA0471MBYTFB,BA2380 -> AA0471,F16C0Y165 -> F16C0Y165
P011136,0.67,0.8,0.8,0.75,0.0,1.8,0.0,259.0,BA2380TFBZZK -> AA0471MBYTFB,BA2380 -> AA0471,F16C0Y165 -> F16C0Y165
P011140,0.1,0.0,0.0,0.0,0.0,0.0,0.0,173.0,BA2380TFBZZK -> AA0471MBYTFB,BA2380 -> AA0471,F16C0Y165 -> F16C0Y165
P011142,0.62,1.0,1.0,0.89,0.0,2.0,0.0,184.0,BA2380TFBZZK -> AA0471MBYTFB,BA2380 -> AA0471,F16C0Y165 -> F16C0Y165
P011144,0.73,0.8,0.8,0.75,0.0,1.8,0.0,194.0,BA2384TFBZZK -> AA0477MBYTFB,BA2384 -> AA0477,F0C0Y76 -> F16C0Y165
P011151,0.02,0.0,0.0,0.0,0.0,0.0,0.0,173.0,BA2384TFBZZK -> AA0477MBYTFB,BA2384 -> AA0477,F0C0Y76 -> F16C0Y165
P011155,4.0,4.4,4.4,1.96,2.0,6.0,0.0,272.0,AA0121TFBBOD -> AA0019NDPTFB,AA0121 -> AA0019,F0C0Y76 -> F16C0Y165
P011156,0.01,0.0,0.0,0.0,0.0,0.0,0.0,441.0,AA0121TFBBOD -> AA0019NDPTFB,AA0121 -> AA0019,F0C0Y76 -> F16C0Y165
P011157,1.09,1.2,1.2,1.17,0.0,2.8,0.0,284.0,AA0121TFBBOD -> AA0019NDPTFB,AA0121 -> AA0019,F0C0Y76 -> F16C0Y165
P011158,0.08,0.0,0.0,0.0,0.0,0.0,0.0,372.0,AA0121TFBBOD -> AA0019NDPTFB,AA0121 -> AA0019,F0C0Y76 -> F16C0Y165
P011160,0.74,0.8,0.0,0.0,0.0,0.0,0.8,75.0,AA0121TFBBOD -> AA0019NDPTFB,AA0121 -> AA0019,F0C0Y76 -> F16C0Y165
P011162,0.11,0.0,0.0,0.0,0.0,0.0,0.0,283.0,AA0121TFBBOD -> AA0019NDPTFB,AA0121 -> AA0019,F0C0Y76 -> F16C0Y165
P011163,0.09,0.0,0.0,0.0,0.0,0.0,0.0,369.0,AA0121TFBBOD -> AA0019NDPTFB,AA0121 -> AA0019,F0C0Y76 -> F16C0Y165
P011166,1.13,1.4,1.4,1.02,0.2,2.8,0.0,272.0,AA0731TFBBOD -> AA0019NDPTFB,super_AA0731 -> AA0019,F16C0Y165 -> F16C0Y165
P011168,5.33,6.4,6.4,1.62,4.4,8.6,0.0,284.0,AA0731TFBBOD -> AA0019NDPTFB,super_AA0731 -> AA0019,F16C0Y165 -> F16C0Y165
P011170,1.41,1.6,1.6,1.02,0.2,2.8,0.0,499.0,AA0731TFBBOD -> AA0019NDPTFB,super_AA0731 -> AA0019,F16C0Y165 -> F16C0Y165
P011171,2.35,3.6,3.0,1.79,1.2,5.6,0.6,75.0,AA0731TFBBOD -> AA0019NDPTFB,super_AA0731 -> AA0019,F16C0Y165 -> F16C0Y165
P011173,0.02,0.0,0.0,0.0,0.0,0.0,0.0,283.0,AA0731TFBBOD -> AA0019NDPTFB,super_AA0731 -> AA0019,F16C0Y165 -> F16C0Y165
P011175,0.33,0.0,0.0,0.0,0.0,0.0,0.0,218.0,AA0731TFBBOD -> AA0019NDPTFB,super_AA0731 -> AA0019,F16C0Y165 -> F16C0Y165
P011177,3.34,2.4,2.4,1.62,0.4,4.6,0.0,189.0,BA2175TFBQEY -> AA0019NDPTFB,BA2175 -> AA0019,F16C0Y165 -> F16C0Y165
P011179,2.93,1.4,1.4,1.5,0.0,3.6,0.0,229.0,BA2175TFBQEY -> AA0019NDPTFB,BA2175 -> AA0019,F16C0Y165 -> F16C0Y165
P011181,1.33,1.6,1.6,1.2,0.2,3.0,0.0,394.0,BA2175TFBQEY -> AA0019NDPTFB,BA2175 -> AA0019,F16C0Y165 -> F16C0Y165
P011184,1.04,1.2,1.2,1.17,0.0,2.8,0.0,175.0,BA2175TFBQEY -> AA0019NDPTFB,BA2175 -> AA0019,F16C0Y165 -> F16C0Y165
P011186,1.34,1.2,1.2,1.17,0.0,2.8,0.0,87.0,BA2175TFBQEY -> AA0019NDPTFB,BA2175 -> AA0019,F16C0Y165 -> F16C0Y165
P011187,0.72,0.4,0.4,0.49,0.0,1.0,0.0,380.0,AA0019NDPTFB,AA0019,F16C0Y165
P011188,42.24,36.2,36.2,8.13,25.8,47.0,0.0,189.0,AA0019NDPTFB,AA0019,F16C0Y165
P011189,8.32,8.2,8.2,2.79,4.0,10.8,0.0,317.0,AA0019NDPTFB,AA0019,F16C0Y165
P011190,19.54,22.6,22.6,5.31,14.6,25.8,0.0,199.0,AA0019NDPTFB,AA0019,F16C0Y165
P011191,10.87,10.0,10.0,4.0,5.6,15.8,0.0,240.0,AA0019NDPTFB,AA0019,F16C0Y165
P011192,10.34,8.8,8.8,2.23,7.0,12.2,0.0,354.0,AA0019NDPTFB,AA0019,F16C0Y165
P011193,11.37,12.8,12.8,2.71,10.0,16.0,0.0,109.0,AA0019NDPTFB,AA0019,F16C0Y165
P011194,3.38,3.6,3.6,2.33,1.0,6.6,0.0,437.0,AA0019NDPTFB,AA0019,F16C0Y165
P011195,12.18,12.6,12.6,1.36,11.0,14.0,0.0,162.0,AA0019NDPTFB,AA0019,F16C0Y165
P011196,0.86,1.2,1.2,1.17,0.0,2.8,0.0,225.0,AA0019NDPTFB,AA0019,F16C0Y165
P011197,14.21,15.0,15.0,2.61,11.4,17.8,0.0,239.0,AA0019NDPTFB,AA0019,F16C0Y165
P011198,0.33,0.4,0.4,0.8,0.0,1.6,0.0,324.0,AA0223NFYMBY,AA0223,F16C0Y165
P011199,36.17,35.8,35.8,6.79,29.2,45.8,0.0,152.0,AA0223NFYMBY,AA0223,F16C0Y165
P011200,3.59,4.2,4.2,1.94,2.2,6.8,0.0,273.0,AA0223NFYMBY,AA0223,F16C0Y165
P011201,22.87,25.8,25.8,4.12,20.0,30.0,0.0,169.0,AA0223NFYMBY,AA0223,F16C0Y165
P011202,0.34,0.2,0.2,0.4,0.0,0.8,0.0,214.0,AA0223NFYMBY,AA0223,F16C0Y165
P011204,2.54,2.8,2.8,1.17,1.2,4.0,0.0,230.0,AA0223NFYMBY,AA0223,F16C0Y165
P011206,88.29,86.0,72.8,8.3,63.2,82.6,13.2,131.0,AA0223NFYMBY,AA0223,F16C0Y165
P011207,9.78,13.4,13.4,4.41,7.8,19.2,0.0,188.0,AA0223NFYMBY,AA0223,F16C0Y165
P011208,0.57,0.4,0.4,0.49,0.0,1.0,0.0,333.0,AA0223NFYMBY,AA0223,F16C0Y165
P011210,37.75,36.2,36.2,9.35,27.4,50.2,0.0,152.0,AA0245NFYMBY,super_AA0245,F16C0Y165
P011211,0.66,0.6,0.6,0.8,0.0,1.8,0.0,273.0,AA0245NFYMBY,super_AA0245,F16C0Y165
P011212,34.54,33.6,33.6,4.84,27.0,39.4,0.0,169.0,AA0245NFYMBY,super_AA0245,F16C0Y165
P011213,10.41,11.4,11.4,1.36,9.4,12.8,0.0,214.0,AA0245NFYMBY,super_AA0245,F16C0Y165
P011214,1.3,1.2,1.2,0.98,0.2,2.6,0.0,289.0,AA0245NFYMBY,super_AA0245,F16C0Y165
P011215,5.64,6.6,6.6,2.42,4.2,10.2,0.0,230.0,AA0245NFYMBY,super_AA0245,F16C0Y165
P011217,126.38,135.4,63.4,13.87,42.2,72.8,72.0,131.0,AA0245NFYMBY,super_AA0245,F16C0Y165
P011218,8.59,10.2,10.2,3.37,6.2,14.0,0.0,188.0,AA0245NFYMBY,super_AA0245,F16C0Y165
P011219,1.22,1.8,1.8,1.6,0.0,3.8,0.0,333.0,AA0245NFYMBY,super_AA0245,F16C0Y165
P011221,0.14,0.0,0.0,0.0,0.0,0.0,0.0,195.0,AA0461MBYTFB -> AA0223NFYMBY,AA0461 -> AA0223,F16C0Y165 -> F16C0Y165
P011223,0.14,0.0,0.0,0.0,0.0,0.0,0.0,222.0,AA0461MBYTFB -> AA0223NFYMBY,AA0461 -> AA0223,F16C0Y165 -> F16C0Y165
P011224,2.19,2.8,2.8,1.6,1.0,4.8,0.0,281.0,AA0461MBYTFB -> AA0223NFYMBY,AA0461 -> AA0223,F16C0Y165 -> F16C0Y165
P011228,0.14,0.2,0.2,0.4,0.0,0.8,0.0,158.0,AA0461MBYTFB -> AA0223NFYMBY,AA0461 -> AA0223,F16C0Y165 -> F16C0Y165
P011229,0.14,0.2,0.2,0.4,0.0,0.8,0.0,255.0,AA0461MBYTFB -> AA0223NFYMBY,AA0461 -> AA0223,F16C0Y165 -> F16C0Y165
P011230,0.32,0.0,0.0,0.0,0.0,0.0,0.0,288.0,AA0461MBYTFB -> AA0223NFYMBY,AA0461 -> AA0223,F16C0Y165 -> F16C0Y165
P011232,3.34,3.6,3.6,1.36,2.2,5.6,0.0,195.0,AA0245NFYTFB,,
P011234,1.32,2.0,2.0,1.26,1.0,3.8,0.0,222.0,AA0245NFYTFB,,
P011235,0.68,0.6,0.6,0.49,0.0,1.0,0.0,281.0,AA0245NFYTFB,,
P011239,7.43,8.4,8.4,2.87,6.2,12.8,0.0,158.0,AA0245NFYTFB,,
P011240,1.42,2.0,2.0,1.1,1.0,3.6,0.0,255.0,AA0245NFYTFB,,
P011250,0.03,0.0,0.0,0.0,0.0,0.0,0.0,173.5,AA0093TFBBOD -> AA0017NJBTFB,AA0093 -> AA0017,F16C0Y165 -> F16C0Y165
P011251,3.04,2.8,2.8,1.17,1.2,4.0,0.0,365.0,AA0093TFBBOD -> AA0017NJBTFB,AA0093 -> AA0017,F16C0Y165 -> F16C0Y165
P011258,0.63,1.2,1.2,1.47,0.0,3.4,0.0,541.0,AA0099TFBBOD -> AA0017NJBTFB,AA0099 -> AA0017,F16C0Y165 -> F16C0Y165
P011259,0.68,0.8,0.0,0.0,0.0,0.0,0.8,206.0,AA0099TFBBOD -> AA0017NJBTFB,AA0099 -> AA0017,F16C0Y165 -> F16C0Y165
P011262,1.41,1.2,1.2,0.4,1.0,1.8,0.0,365.0,AA0099TFBBOD -> AA0017NJBTFB,AA0099 -> AA0017,F16C0Y165 -> F16C0Y165
P011263,0.24,0.6,0.6,0.8,0.0,1.8,0.0,437.0,AA0099TFBBOD -> AA0017NJBTFB,AA0099 -> AA0017,F16C0Y165 -> F16C0Y165
P011268,1.05,1.2,1.2,1.17,0.0,2.8,0.0,467.0,AA0101TFBBOD -> AA0017NJBTFB,AA0101 -> AA0017,F16C0Y165 -> F16C0Y165
P011272,0.03,0.0,0.0,0.0,0.0,0.0,0.0,173.5,AA0101TFBBOD -> AA0017NJBTFB,AA0101 -> AA0017,F16C0Y165 -> F16C0Y165
P011283,2.03,2.4,0.0,0.0,0.0,0.0,2.4,173.5,AA0119TFBBOD -> AA0017NJBTFB,AA0119 -> AA0017,F16C0Y165 -> F16C0Y165
P011289,0.47,0.4,0.4,0.49,0.0,1.0,0.0,217.0,BA2438TFBHFH -> AA0017NJBTFB,BA2438 -> AA0017,F0C0Y72 -> F16C0Y165
P011297,0.48,0.4,0.4,0.49,0.0,1.0,0.0,434.0,BA2444TFBHFH -> AA0017NJBTFB,BA2444 -> AA0017,F0C0Y76 -> F16C0Y165
P011299,0.48,1.0,1.0,0.89,0.0,2.0,0.0,303.0,BA2444TFBHFH -> AA0017NJBTFB,BA2444 -> AA0017,F0C0Y76 -> F16C0Y165
P011301,0.97,1.0,1.0,0.63,0.2,1.8,0.0,268.0,BA2444TFBHFH -> AA0017NJBTFB,BA2444 -> AA0017,F0C0Y76 -> F16C0Y165
P011302,0.97,0.6,0.6,0.8,0.0,1.8,0.0,351.0,BA2444TFBHFH -> AA0017NJBTFB,BA2444 -> AA0017,F0C0Y76 -> F16C0Y165
P011307,1.66,2.0,0.2,0.4,0.0,0.8,1.8,89.0,BA2444TFBHFH -> AA0017NJBTFB,BA2444 -> AA0017,F0C0Y76 -> F16C0Y165
